Year	Age	Austria	Belgium	Bulgaria	Croatia	CzechRepublic	France	Germany	Greece	Hungary	Italy	Lithuania	Poland	Portugal	Slovakia	Slovenia	Spain	Switzerland
66	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
67	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
67	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
67	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
67	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
68	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
68	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
68	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
68	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
69	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
69	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
69	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
69	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
70	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
70	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
70	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
70	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
71	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
71	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
71	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
71	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
72	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
72	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
72	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
72	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
73	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
73	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
73	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
73	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
74	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
74	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
74	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
74	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
75	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
75	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
75	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
75	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
76	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
76	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
76	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
76	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
77	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
77	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
77	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
77	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
78	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
78	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
78	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
78	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
79	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
79	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
79	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
79	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
80	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
80	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
80	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
80	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
81	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
81	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
81	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
81	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
82	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
82	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
82	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
82	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
83	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
83	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
83	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
83	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
84	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
84	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
84	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
84	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
85	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
85	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
85	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
85	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
86	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
86	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
86	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
86	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
87	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
87	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
87	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
87	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
88	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
88	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
88	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
88	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
89	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
89	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
89	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
89	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
90	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
90	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
90	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
90	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
91	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
91	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
91	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
91	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
92	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
92	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
92	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
92	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
93	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
93	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
93	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
93	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
94	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
94	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
94	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
94	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
95	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
95	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
95	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
95	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
96	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
96	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
96	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
96	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
97	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
97	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
97	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
97	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
98	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
98	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
98	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
98	4	4259.469989	5892.137468	2500.11325	1541.505	3695.005242	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	13933.73609	5906.737538	1460.596827	907.0619231	26336.56634	4014.595985
99	1	112797.4951	140903.6622	89597.82039	52989.23228	133575.4079	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	509353.4603	129078.362	72977.23265	26390.84995	591158.0883	108033.3087
99	2	15975.03904	20594.11906	16487.61918	8267.708333	23204.24884	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	66773.09295	21386.71254	9312.225837	3936.871795	83800.81955	15600.79368
99	3	10851.438	13511.42219	9276.083119	5765.538462	10783.04942	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	38380.50321	14823.62837	4642.753205	2563.330128	57505.3698	9408.588761
