Year	Age	Canada	Denmark	EnglandandWales	Finland	Netherlands	Norway	Scotland	SouthKorea	Sweden	Taiwan	USA
150	1	471345.9343	71118.4764	721076.9581	66356.20412	214573.5612	66406.31733	68212.12743	717940.066	120958.9451	331767.659	4101991.971
150	2	67841.99637	12431.87907	112512.3788	12773.24743	35556.16665	9853.459893	10852.59558	77464.37276	21458.91294	35492.25699	568680.5374
150	3	34840.05651	6521.250002	65373.0984	6850.649062	18946.56578	4940.544811	6284.681795	46833.92304	11841.52329	18832.13288	282444.0796
150	4	15104.8957	2316.329901	27455.58452	2785.583974	7060.487892	2250.953239	2341.571474	11554.53006	5003.56355	6887.495673	114587.2807
151	1	471345.9343	71118.4764	721076.9581	66356.20412	214573.5612	66406.31733	68212.12743	717940.066	120958.9451	331767.659	4101991.971
151	2	67841.99637	12431.87907	112512.3788	12773.24743	35556.16665	9853.459893	10852.59558	77464.37276	21458.91294	35492.25699	568680.5374
151	3	34840.05651	6521.250002	65373.0984	6850.649062	18946.56578	4940.544811	6284.681795	46833.92304	11841.52329	18832.13288	282444.0796
151	4	15104.8957	2316.329901	27455.58452	2785.583974	7060.487892	2250.953239	2341.571474	11554.53006	5003.56355	6887.495673	114587.2807
152	1	471345.9343	71118.4764	721076.9581	66356.20412	214573.5612	66406.31733	68212.12743	717940.066	120958.9451	331767.659	4101991.971
152	2	67841.99637	12431.87907	112512.3788	12773.24743	35556.16665	9853.459893	10852.59558	77464.37276	21458.91294	35492.25699	568680.5374
152	3	34840.05651	6521.250002	65373.0984	6850.649062	18946.56578	4940.544811	6284.681795	46833.92304	11841.52329	18832.13288	282444.0796
152	4	15104.8957	2316.329901	27455.58452	2785.583974	7060.487892	2250.953239	2341.571474	11554.53006	5003.56355	6887.495673	114587.2807
153	1	471345.9343	71118.4764	721076.9581	66356.20412	214573.5612	66406.31733	68212.12743	717940.066	120958.9451	331767.659	4101991.971
153	2	67841.99637	12431.87907	112512.3788	12773.24743	35556.16665	9853.459893	10852.59558	77464.37276	21458.91294	35492.25699	568680.5374
153	3	34840.05651	6521.250002	65373.0984	6850.649062	18946.56578	4940.544811	6284.681795	46833.92304	11841.52329	18832.13288	282444.0796
153	4	15104.8957	2316.329901	27455.58452	2785.583974	7060.487892	2250.953239	2341.571474	11554.53006	5003.56355	6887.495673	114587.2807
154	1	471345.9343	71118.4764	721076.9581	66356.20412	214573.5612	66406.31733	68212.12743	717940.066	120958.9451	331767.659	4101991.971
154	2	67841.99637	12431.87907	112512.3788	12773.24743	35556.16665	9853.459893	10852.59558	77464.37276	21458.91294	35492.25699	568680.5374
154	3	34840.05651	6521.250002	65373.0984	6850.649062	18946.56578	4940.544811	6284.681795	46833.92304	11841.52329	18832.13288	282444.0796
154	4	15104.8957	2316.329901	27455.58452	2785.583974	7060.487892	2250.953239	2341.571474	11554.53006	5003.56355	6887.495673	114587.2807
155	1	471345.9343	71118.4764	721076.9581	66356.20412	214573.5612	66406.31733	68212.12743	717940.066	120958.9451	331767.659	4101991.971
155	2	67841.99637	12431.87907	112512.3788	12773.24743	35556.16665	9853.459893	10852.59558	77464.37276	21458.91294	35492.25699	568680.5374
155	3	34840.05651	6521.250002	65373.0984	6850.649062	18946.56578	4940.544811	6284.681795	46833.92304	11841.52329	18832.13288	282444.0796
155	4	15104.8957	2316.329901	27455.58452	2785.583974	7060.487892	2250.953239	2341.571474	11554.53006	5003.56355	6887.495673	114587.2807
156	1	471345.9343	71118.4764	721076.9581	66356.20412	214573.5612	66406.31733	68212.12743	717940.066	120958.9451	331767.659	4101991.971
156	2	67841.99637	12431.87907	112512.3788	12773.24743	35556.16665	9853.459893	10852.59558	77464.37276	21458.91294	35492.25699	568680.5374
156	3	34840.05651	6521.250002	65373.0984	6850.649062	18946.56578	4940.544811	6284.681795	46833.92304	11841.52329	18832.13288	282444.0796
156	4	15104.8957	2316.329901	27455.58452	2785.583974	7060.487892	2250.953239	2341.571474	11554.53006	5003.56355	6887.495673	114587.2807
157	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
157	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
157	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
157	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
158	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
158	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
158	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
158	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
159	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
159	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
159	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
159	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
160	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
160	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
160	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
160	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
161	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
161	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
161	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
161	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
162	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
162	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
162	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
162	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
163	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
163	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
163	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
163	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
164	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
164	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
164	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
164	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
165	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
165	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
165	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
165	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
166	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
166	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
166	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
166	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
167	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
167	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
167	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
167	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
168	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
168	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
168	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
168	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
169	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
169	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
169	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
169	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
170	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
170	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
170	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
170	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
171	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
171	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
171	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
171	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
172	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
172	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
172	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
172	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
173	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
173	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
173	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
173	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
174	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
174	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
174	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
174	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
175	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
175	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
175	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
175	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
176	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
176	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
176	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
176	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
177	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
177	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
177	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
177	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
178	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
178	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
178	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
178	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
179	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
179	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
179	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
179	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
180	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
180	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
180	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
180	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
181	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
181	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
181	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
181	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
182	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
182	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
182	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
182	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
183	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
183	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
183	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
183	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
184	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
184	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
184	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
184	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
185	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
185	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
185	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
185	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
186	1	475464.5912	71295.84111	722999.0005	66082.21585	215433.3662	66665.3925	68243.46344	715713.0962	122069.9785	329992.0594	4107186.196
186	2	70386.28185	12481.60292	113524.1825	13190.30798	36383.07216	10092.06113	10989.79449	80005.58731	21458.56843	37953.00577	585422.051
186	3	36127.02697	6857.776874	67108.45796	6921.621818	19476.18649	5128.499725	6384.415192	49527.91045	12414.27856	19293.74462	295356.3896
186	4	15522.07494	2333.852912	27852.9342	2828.14695	7199.623806	2253.845548	2388.263141	12555.54965	5005.339024	7131.895897	115992.5008
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
												
