Year	Age	Australia	Austria	Belgium	Bulgaria	Canada	Croatia	CzechRepublic	Denmark	EnglandandWales	Finland	France	Germany	Greece	Hungary	Italy	Lithuania	Netherlands	NewZealand	Norway	Poland	Portugal	Scotland	Slovakia	Slovenia	SouthKorea	Spain	Sweden	Switzerland	Taiwan	USA
96	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
96	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
97	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
97	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
97	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
97	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
98	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
98	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
98	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
98	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
99	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
99	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
99	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
99	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
100	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
100	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
100	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
100	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
101	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
101	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
101	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
101	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
102	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
102	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
102	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
102	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
103	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
103	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
103	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
103	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
104	1	306878.1673	112797.4951	140903.6622	89597.82039	467952.1143	52989.23228	133575.4079	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	126465.8748	741142.2091	36460.01993	213763.6396	59524.25123	66063.82377	509353.4603	129078.362	68152.03923	72977.23265	26390.84995	718552.6491	591158.0883	119679.9715	108033.3087	333252.161	4092016.136
104	2	40035.72199	15975.03904	20594.11906	16487.61918	65285.15705	8267.708333	23204.24884	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	20134.42707	125815.6204	5307.045513	34618.84566	7693.096987	9594.286244	66773.09295	21386.71254	10688.44314	9312.225837	3936.871795	75992.93465	83800.81955	21327.1881	15600.79368	33019.95365	549201.6811
104	3	21317.34981	10851.438	13511.42219	9276.083119	33812.06194	5765.538462	10783.04942	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	11148.28856	93177.27547	3953.085353	18563.97526	4039.000353	4822.495766	38380.50321	14823.62837	6226.164295	4642.753205	2563.330128	43709.94753	57505.3698	11439.42467	9408.588761	18404.9441	272989.6082
104	4	9058.964295	4259.469989	5892.137468	2500.11325	14646.42279	1541.505	3695.005242	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	3633.642147	38800.59364	1304.920481	6898.897042	1564.731795	2242.332842	13933.73609	5906.737538	2286.612083	1460.596827	907.0619231	10656.37308	26336.56634	4991.65125	4014.595985	6600.528429	113413.3772
105	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
105	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
105	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
105	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
106	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
106	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
106	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
106	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
107	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
107	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
107	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
107	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
108	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
108	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
108	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
108	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
109	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
109	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
109	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
109	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
110	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
110	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
110	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
110	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
111	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
111	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
111	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
111	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
112	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
112	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
112	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
112	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
113	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
113	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
113	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
113	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
114	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
114	2	41432.03837	15884.07315	21270.18219	16635.05141	67841.99637	8399.266154	23835.53263	12431.87907	112512.3788	12773.24743	129152.1456	159292.6024	21881.36564	20386.26916	126911.14	5289.252692	35556.16665	7932.787436	9853.459893	70829.6891	21965.93375	10852.59558	9747.721115	4060.179487	77464.37276	85976.18278	21458.91294	15749.7583	35492.25699	568680.5374
114	3	22011.80167	11281.4068	13277.40506	9214.460806	34840.05651	5752.422885	11063.90292	6521.250002	65373.0984	6850.649062	75583.51504	136188.0302	16335.46731	11299.27205	93448.30565	3959.95375	18946.56578	4180.755385	4940.544811	37938.5609	14834.1347	6284.681795	4730.070513	2601.516026	46833.92304	56709.78093	11841.52329	9679.167774	18832.13288	282444.0796
114	4	9254.033365	4309.391706	6090.964577	2570.395935	15104.8957	1612.533494	3800.466094	2316.329901	27455.58452	2785.583974	40210.7548	43299.59048	6744.399423	3702.769904	39656.95914	1348.460096	7060.487892	1605.046987	2250.953239	14549.98506	6122.23308	2341.571474	1505.934968	946.9771154	11554.53006	27386.79102	5003.56355	4118.822187	6887.495673	114587.2807
115	1	310872.2796	113309.6346	140972.3956	88357.50596	471345.9343	52137.28026	132351.8878	71118.4764	721076.9581	66356.20412	775201.8161	1037063.986	132172.9446	125486.574	738720.8672	35681.04194	214573.5612	60776.02178	66406.31733	504343.1246	128314.3933	68212.12743	72379.59101	26171.20111	717940.066	591466.4825	120958.9451	108695.4847	331767.659	4101991.971
