Year	Age	Australia	Austria	Belgium	CzechRepublic	Hungary	Italy	Norway	Scotland	Slovenia	Spain	Switzerland	Taiwan
92	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
93	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
93	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
93	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
93	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
94	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
94	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
94	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
94	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
95	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
95	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
95	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
95	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
96	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
96	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
96	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
96	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
97	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
97	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
97	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
97	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
98	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
98	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
98	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
98	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
99	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
99	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
99	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
99	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
100	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
100	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
100	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
100	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
101	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
101	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
101	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
101	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
102	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
102	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
102	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
102	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
103	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
103	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
103	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
103	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
104	1	306878.1673	112797.4951	140903.6622	133575.4079	126465.8748	741142.2091	66063.82377	68152.03923	26390.84995	591158.0883	108033.3087	333252.161
104	2	40035.72199	15975.03904	20594.11906	23204.24884	20134.42707	125815.6204	9594.286244	10688.44314	3936.871795	83800.81955	15600.79368	33019.95365
104	3	21317.34981	10851.438	13511.42219	10783.04942	11148.28856	93177.27547	4822.495766	6226.164295	2563.330128	57505.3698	9408.588761	18404.9441
104	4	9058.964295	4259.469989	5892.137468	3695.005242	3633.642147	38800.59364	2242.332842	2286.612083	907.0619231	26336.56634	4014.595985	6600.528429
105	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
105	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
105	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
105	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
106	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
106	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
106	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
106	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
107	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
107	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
107	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
107	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
108	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
108	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
108	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
108	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
109	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
109	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
109	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
109	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
110	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
110	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
110	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
110	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
111	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
111	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
111	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
111	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
112	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
112	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
112	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
112	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
113	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
113	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
113	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
113	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
114	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
114	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
114	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
114	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
115	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
115	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
115	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
115	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
116	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
116	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
116	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
116	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
117	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
117	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
117	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
117	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
118	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
118	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
118	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
118	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
119	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
119	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
119	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
119	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
120	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
120	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
120	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
120	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
121	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
121	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
121	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
121	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
122	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
122	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
122	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
122	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
123	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
123	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
123	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
123	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
124	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
124	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
124	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
124	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
125	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
125	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
125	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
125	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
126	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
126	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
126	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
126	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
127	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
127	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
127	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
127	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
128	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
128	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
128	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
128	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
129	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
129	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
129	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
129	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
130	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
130	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
130	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
130	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
131	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
131	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
131	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
131	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
132	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
132	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
132	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
132	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
133	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
133	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
133	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
133	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
134	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
134	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
134	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
134	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
135	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
135	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
135	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
135	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
136	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
136	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
136	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
136	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
137	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
137	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
137	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
137	4	9254.033365	4309.391706	6090.964577	3800.466094	3702.769904	39656.95914	2250.953239	2341.571474	946.9771154	27386.79102	4118.822187	6887.495673
138	1	310872.2796	113309.6346	140972.3956	132351.8878	125486.574	738720.8672	66406.31733	68212.12743	26171.20111	591466.4825	108695.4847	331767.659
138	2	41432.03837	15884.07315	21270.18219	23835.53263	20386.26916	126911.14	9853.459893	10852.59558	4060.179487	85976.18278	15749.7583	35492.25699
138	3	22011.80167	11281.4068	13277.40506	11063.90292	11299.27205	93448.30565	4940.544811	6284.681795	2601.516026	56709.78093	9679.167774	18832.13288
