Year	Age	Australia	Austria	Belgium	CzechRepublic	Hungary	Italy	Norway	Scotland	Slovenia	Spain	Switzerland	Taiwan
89	2	81.37341867	0.012707324	0.014324478	0.018746567	0.026472072	0.011588386	0.012611673	0.018711799	0.015240527	0.011288672	0.010640484	0.014930366
89	3	24.30712635	0.036492859	0.040262231	0.051840623	0.06081651	0.034869017	0.036702987	0.048023146	0.039011752	0.031301425	0.031035473	0.043031916
89	4	6.88371147	0.133819466	0.136962181	0.155344841	0.153564929	0.118709524	0.134681165	0.133822436	0.151037097	0.109885243	0.124047352	0.127414041
90	1	580.3092645	0.001737627	0.002157502	0.002657675	0.004264738	0.001644759	0.00164992	0.002831904	0.002425083	0.001700053	0.001471768	0.002772675
90	2	86.28388359	0.014209668	0.015441301	0.019263713	0.023902216	0.011469164	0.012194758	0.016092147	0.012954448	0.012052388	0.012691662	0.015626915
90	3	25.71453535	0.038981009	0.037449796	0.048873002	0.059403596	0.033763597	0.032348395	0.046256409	0.044863515	0.034031604	0.031141759	0.043792581
90	4	6.842118047	0.122550458	0.10760102	0.134235263	0.157457694	0.115436378	0.132005381	0.136883734	0.137807571	0.114441646	0.128530991	0.121656926
91	1	583.6911925	0.001852878	0.002107823	0.00289724	0.004649476	0.001744604	0.001604509	0.002890596	0.002576651	0.001740651	0.001527307	0.002571626
91	2	81.8726421	0.013834082	0.015052841	0.020987536	0.025776745	0.012160652	0.013341274	0.016934178	0.017780615	0.012541643	0.012435265	0.015202929
91	3	24.75882672	0.036032091	0.039078048	0.052304314	0.061982608	0.036371529	0.04126494	0.047862534	0.038231517	0.034414177	0.03316119	0.04580291
91	4	6.847289716	0.144853703	0.129834038	0.14614323	0.168701258	0.124894996	0.136465022	0.144755642	0.128987886	0.113872096	0.132765539	0.128626065
92	1	594.9382775	0.001897205	0.002228473	0.002597784	0.00449133	0.001713571	0.001680193	0.002963961	0.002311407	0.001733885	0.001629127	0.002535617
92	2	77.8905097	0.014272266	0.015004283	0.020125625	0.027415729	0.012454733	0.013549731	0.018150445	0.015240527	0.011873392	0.011473775	0.015657199
92	3	26.48117989	0.040086853	0.037597819	0.054251815	0.063238406	0.036199814	0.037325072	0.052199072	0.047594338	0.034414177	0.035180621	0.044064247
92	4	6.775590348	0.136401947	0.129324885	0.156698019	0.16787564	0.126853729	0.141816591	0.153064878	0.137807571	0.118124738	0.145220092	0.131656126
93	1	567.6606591	0.00179082	0.002207182	0.002814889	0.004459701	0.0018458	0.001680193	0.002421057	0.003031354	0.001754184	0.001555076	0.002565625
93	2	83.23434925	0.016463184	0.013838902	0.019479191	0.02766406	0.013686695	0.012611673	0.019647389	0.019304667	0.012040455	0.012435265	0.015717769
93	3	25.43836493	0.039073162	0.040928334	0.051655147	0.066557301	0.039247767	0.03566618	0.050111109	0.04252281	0.032901275	0.036030908	0.04395558
93	4	7.038822296	0.153775001	0.152406492	0.186738571	0.181635938	0.143580277	0.14493834	0.139945031	0.134500189	0.118580378	0.139241907	0.130898611
94	1	563.9611051	0.002172034	0.002107823	0.002867294	0.004428072	0.00179048	0.001801288	0.00281723	0.002084056	0.001840455	0.001406973	0.002757672
94	2	83.40775414	0.014710449	0.014615823	0.023443982	0.027167398	0.013607213	0.014592018	0.017308414	0.013970483	0.011503467	0.01192247	0.015808623
94	3	26.5471355	0.040824082	0.042704609	0.055828363	0.065660303	0.038035025	0.036080903	0.051074785	0.043303045	0.034988037	0.034755478	0.04428158
94	4	6.941735092	0.159174733	0.146126937	0.162922638	0.176957437	0.140358677	0.155195515	0.162686099	0.168676466	0.119833389	0.148956458	0.133625665
95	1	582.1845378	0.002039052	0.002051047	0.002882267	0.004135503	0.001710873	0.001513688	0.002963961	0.002425083	0.001705128	0.001508794	0.002688655
95	2	87.22379518	0.015461621	0.014130248	0.02172016	0.028111056	0.012955466	0.012924359	0.019366712	0.014986518	0.012350715	0.011153279	0.015960047
95	3	25.28748494	0.037414396	0.041446414	0.051191456	0.066377902	0.037745255	0.040642856	0.053483973	0.04720422	0.035701014	0.036562338	0.043575248
95	4	7.127430602	0.149079581	0.148672702	0.157509925	0.187965675	0.138116444	0.155195515	0.13294778	0.158754321	0.129819505	0.13525645	0.119687387
96	1	555.2730948	0.001844013	0.00204395	0.002575324	0.004538774	0.001747303	0.001543961	0.002641154	0.002349299	0.001801549	0.001592102	0.002568626
96	2	86.84538392	0.012331738	0.014761496	0.019479191	0.02662107	0.012955466	0.012924359	0.018524681	0.013716474	0.011443802	0.011537875	0.016081186
96	3	27.29494214	0.039349624	0.045517044	0.054437291	0.064404504	0.036865212	0.038776602	0.050432334	0.042132692	0.035266272	0.036987481	0.044227247
96	4	7.235594485	0.151896833	0.148163549	0.162652002	0.172278935	0.13762676	0.121748206	0.146942283	0.127885426	0.12154204	0.150201914	0.123323459
97	1	579.451162	0.001781954	0.002327832	0.002507947	0.004425042	0.00169738	0.001528825	0.00262648	0.00276611	0.00183538	0.00151805	0.002820687
97	2	82.71843386	0.015086035	0.014664381	0.020211816	0.027541522	0.012748814	0.014696247	0.018150445	0.017018588	0.0129951	0.010768683	0.015354352
97	3	25.07923507	0.042575003	0.041372403	0.051747885	0.066156592	0.038271134	0.042301748	0.05075356	0.043693163	0.037318254	0.036774909	0.048030572
97	4	7.341138002	0.147905726	0.15104875	0.16156946	0.168237339	0.139662812	0.16010112	0.15262755	0.133397728	0.130768755	0.148707367	0.136655725
98	1	571.4607035	0.001941532	0.002363317	0.002949645	0.004588796	0.001864689	0.001755878	0.003037327	0.002121948	0.001840455	0.001499538	0.002706659
98	2	85.00153288	0.015148633	0.016315337	0.021461587	0.027727616	0.013575421	0.014800476	0.021612128	0.018288632	0.012350715	0.012755761	0.016414317
98	3	28.84621084	0.040731929	0.044628907	0.054530029	0.061915836	0.038356992	0.042716471	0.057338673	0.046423985	0.039822368	0.037200053	0.043249248
98	4	7.664098388	0.165044008	0.152067056	0.17510124	0.176719229	0.148734838	0.154749551	0.163123427	0.147729716	0.13942592	0.157923737	0.139534283
99	1	584.9036951	0.001959263	0.002285249	0.002665161	0.00450166	0.001712222	0.00164992	0.002905269	0.002387191	0.001798165	0.001212589	0.002652646
99	2	82.37802878	0.014522656	0.015975434	0.019910147	0.029168126	0.012542163	0.015946991	0.019086035	0.018034623	0.013042832	0.010896882	0.01508179
99	3	28.84621084	0.036492859	0.043148678	0.05601384	0.06424775	0.038700423	0.047278424	0.056696223	0.036671047	0.039613692	0.031248044	0.046291909
99	4	7.264606491	0.163400611	0.153085362	0.177266325	0.180577384	0.145745193	0.16010112	0.163123427	0.149934637	0.13870449	0.14696373	0.127565544
100	1	574.1756921	0.002127707	0.002299443	0.002912213	0.004602032	0.001855244	0.001574235	0.002905269	0.002690326	0.00191996	0.001592102	0.002688655
100	2	81.53914865	0.015461621	0.016752355	0.021159918	0.029551375	0.013026999	0.014279332	0.018431122	0.017780615	0.013126363	0.013524953	0.016414317
100	3	30.10925114	0.040731929	0.045517044	0.055642887	0.0677234	0.039033122	0.040020771	0.056374998	0.03940187	0.040065824	0.039538342	0.046617908
100	4	7.995555424	0.154714085	0.151897339	0.172936155	0.165949198	0.141930818	0.157425336	0.177555259	0.125680504	0.143906383	0.140736453	0.142564343
101	1	609.896305	0.001773089	0.002342026	0.00289724	0.005052746	0.001714921	0.001513688	0.003140038	0.002576651	0.001918269	0.001406973	0.002745669
101	2	90.99027724	0.016588379	0.014712938	0.023142313	0.029799706	0.012995207	0.014070875	0.021331451	0.019558676	0.012493911	0.012691662	0.016414317
101	3	29.85623222	0.043496539	0.046997273	0.055179196	0.065122103	0.040406848	0.039191325	0.05268091	0.041352457	0.038552921	0.036562338	0.050747234
101	4	8.450526394	0.158235649	0.159534635	0.181325859	0.181360732	0.150435843	0.17303408	0.179304572	0.157651861	0.141096601	0.146216457	0.141200816
102	1	555.4201874	0.002216361	0.002263958	0.002747512	0.004689012	0.001876833	0.001740741	0.003081346	0.002349299	0.001906427	0.001462512	0.002862697
102	2	85.9135665	0.015649414	0.015829762	0.022409689	0.028508385	0.013631058	0.015738534	0.020770097	0.016002553	0.013639485	0.012627563	0.015808623
102	3	28.19755266	0.04275931	0.045369021	0.060558009	0.067005801	0.041372749	0.046448978	0.058302348	0.037451282	0.04187435	0.036881195	0.049062904
102	4	8.190745294	0.163635382	0.161740965	0.176995689	0.182461556	0.161286192	0.187750896	0.18455251	0.138910031	0.149222186	0.144971001	0.140291798
103	1	558.5885887	0.001852878	0.002384608	0.002957131	0.005060654	0.001963186	0.001861836	0.003096019	0.002917678	0.00196225	0.001592102	0.002655647
103	2	86.28388359	0.018215918	0.017772064	0.024693753	0.031438689	0.015085567	0.014592018	0.021050774	0.018034623	0.014367401	0.012178868	0.016596026
103	3	28.69091495	0.049486529	0.046257159	0.065844083	0.071221694	0.046363236	0.044997447	0.061675212	0.050715278	0.042569938	0.040920058	0.048791238
103	4	7.863684284	0.188286337	0.166493061	0.202706072	0.210532565	0.184301304	0.19577825	0.200733655	0.146627255	0.158145141	0.166641924	0.144836888
104	1	591.3571171	0.002225227	0.002384608	0.002972104	0.004629012	0.002090017	0.00217971	0.002377038	0.002993462	0.00212126	0.001536563	0.002763673
104	2	75.82523104	0.019530469	0.016558125	0.027279487	0.033150467	0.015991655	0.014383561	0.019086035	0.020574711	0.014856657	0.014165946	0.015899477
104	3	29.48457788	0.055107904	0.049217617	0.067698846	0.072796588	0.051825941	0.049559401	0.053483973	0.051885631	0.046343498	0.042089203	0.047432907
104	4	8.073943222	0.232188512	0.181597936	0.23058154	0.227199043	0.207496825	0.202913676	0.185427167	0.189623217	0.179104593	0.196781943	0.148169955
105	1	593.3425834	0.002444629	0.002269948	0.003384916	0.005299372	0.002083331	0.001671528	0.002668147	0.002292596	0.002066051	0.001407602	0.002712742
105	2	85.78061773	0.022097607	0.018006428	0.026766761	0.034091574	0.017382241	0.013903746	0.018244483	0.017240617	0.01536472	0.013079566	0.015186411
105	3	28.77359695	0.058591983	0.05226925	0.071493758	0.082306187	0.054746846	0.052625775	0.057441253	0.056889905	0.051790008	0.040189406	0.045613527
105	4	8.466636199	0.232051312	0.18814754	0.229971793	0.230368082	0.231258276	0.218574065	0.19559514	0.212254337	0.191807795	0.223850401	0.146061798
106	1	594.4719945	0.002223994	0.002390539	0.003468028	0.005753604	0.002191626	0.001490822	0.003547756	0.002560066	0.002165803	0.001518002	0.002766997
106	2	86.31674659	0.019642317	0.018241499	0.026095494	0.034974521	0.017476795	0.017252823	0.019626641	0.019949857	0.016318473	0.012571621	0.014425682
106	3	29.3099889	0.058769266	0.054528727	0.070589918	0.087085256	0.058802564	0.054447437	0.066033574	0.059965035	0.052953828	0.043702104	0.043701901
106	4	8.307031746	0.256880803	0.209490629	0.24812746	0.239010261	0.242555158	0.225682165	0.216094194	0.243934089	0.210064772	0.228220583	0.142577222
107	1	635.8019164	0.002162217	0.002383445	0.003468028	0.005737666	0.00205355	0.001701645	0.003019991	0.003247845	0.002175947	0.001481202	0.002742883
107	2	87.7797423	0.019705273	0.01927581	0.02555009	0.035563153	0.01622395	0.01593349	0.018520915	0.020935035	0.015806703	0.014857371	0.01583444
107	3	29.98883061	0.051323386	0.051742038	0.076916799	0.093457348	0.055806255	0.046958384	0.059987126	0.069190425	0.053659174	0.042255699	0.046038333
107	4	8.52120936	0.212559002	0.196192243	0.237602436	0.253864006	0.230602653	0.187476129	0.185345613	0.249214048	0.206413376	0.226521068	0.146787751
108	1	577.3204862	0.001959233	0.002560785	0.003286693	0.006281977	0.002003463	0.001370352	0.003019991	0.002942165	0.002057598	0.001508802	0.00286345
108	2	91.2599964	0.017438852	0.016407946	0.024920777	0.036705303	0.015877251	0.013193335	0.019534497	0.019949857	0.015376351	0.013397031	0.017074147
108	3	29.54604251	0.046714032	0.054980623	0.074476431	0.092506196	0.051707733	0.046755977	0.054736264	0.07072799	0.05189581	0.041945755	0.051773212
108	4	8.277310702	0.210006438	0.20325188	0.237076184	0.263088067	0.204856857	0.181256542	0.182356168	0.239710122	0.20506236	0.211953797	0.149981945
109	1	622.0910904	0.002321074	0.002440194	0.00287869	0.005960797	0.002058964	0.001776939	0.003005331	0.002827535	0.002032237	0.001508802	0.002902634
109	2	96.13001941	0.017249984	0.020075051	0.02353629	0.037525258	0.014608647	0.015020105	0.019995217	0.022412802	0.015213516	0.011936691	0.016426118
109	3	31.26676373	0.051500669	0.060328053	0.070047614	0.093545849	0.049631718	0.047970418	0.062532999	0.064962121	0.050414584	0.039156259	0.05235732
109	4	8.544813818	0.213487207	0.224266614	0.229445541	0.280330679	0.1940643	0.181700798	0.218656576	0.278781816	0.1928667	0.199571616	0.157531859
110	1	592.2028215	0.00211809	0.002440194	0.003196025	0.005364125	0.001807178	0.001551057	0.003137272	0.002407226	0.001900361	0.001426002	0.002935789
110	2	84.38297019	0.016683378	0.017160173	0.025424227	0.033462046	0.014198911	0.012381438	0.01935021	0.021427624	0.013596789	0.012444635	0.018032102
110	3	29.38825323	0.043257016	0.056110362	0.064263037	0.087380705	0.044377477	0.040683772	0.056168317	0.062271383	0.045512431	0.040705979	0.049330578
110	4	8.262529791	0.202116693	0.199639972	0.234444928	0.244240444	0.170411452	0.175036955	0.177658468	0.220702271	0.174865321	0.203456222	0.14867523
111	1	615.2004413	0.002065138	0.002426007	0.003044913	0.004853109	0.001836959	0.001551057	0.00291737	0.002751116	0.001946011	0.001407602	0.003161851
111	2	86.1372939	0.017061115	0.0175833	0.023284565	0.030903153	0.014332863	0.015527541	0.021285231	0.01847209	0.013468846	0.012444635	0.018285678
111	3	31.71729347	0.041129622	0.053775568	0.061822668	0.077350116	0.043660503	0.041290993	0.060146243	0.057274296	0.043890136	0.038743	0.053950341
111	4	8.117573128	0.179607716	0.195371355	0.221551773	0.234149035	0.165393418	0.168373111	0.178512595	0.178462602	0.154454021	0.16291065	0.163629867
112	1	611.8464531	0.002188693	0.002163544	0.002697355	0.005094499	0.001793641	0.001761881	0.00297601	0.002636486	0.001832733	0.001444402	0.002779053
112	2	79.52406596	0.016053817	0.015937804	0.024417327	0.031014459	0.013403079	0.015629028	0.019073778	0.018964679	0.013492109	0.012063677	0.017102322
112	3	29.50643655	0.044675279	0.050160404	0.057755387	0.074453	0.041349064	0.046958384	0.059828009	0.061886991	0.041368525	0.035126987	0.050339492
112	4	8.033015074	0.184248742	0.175505864	0.202606728	0.204486424	0.160148436	0.172371417	0.167836004	0.159454751	0.149634179	0.16630968	0.149546373
113	1	588.9363977	0.00211809	0.002376352	0.003029802	0.004797326	0.001801763	0.001701645	0.003327854	0.002445436	0.001868238	0.001527202	0.002893591
113	2	86.67790453	0.017249984	0.015796762	0.024165602	0.028891996	0.013466115	0.013903746	0.021469518	0.022905391	0.013457215	0.012254156	0.015918965
113	3	29.74567793	0.039002228	0.046469924	0.058659228	0.066641461	0.042387071	0.042910247	0.055213615	0.055736731	0.040292873	0.035746875	0.048958873
113	4	8.16052325	0.169397458	0.165326852	0.188924196	0.193908889	0.15399567	0.175925467	0.174669022	0.144670867	0.140250093	0.16630968	0.152014615
114	1	558.8733628	0.001809202	0.002042953	0.002644465	0.004430753	0.001811239	0.001746822	0.002990671	0.002521856	0.001765104	0.001646803	0.003032243
114	2	82.53394097	0.013535571	0.015796762	0.022319619	0.028352417	0.013702501	0.014309694	0.017968052	0.017733206	0.012608143	0.011619226	0.016285242
114	3	30.65710539	0.043522941	0.046018028	0.059201532	0.072571047	0.040557183	0.039671738	0.053781561	0.042283038	0.039834398	0.033060694	0.047737556
114	4	7.647961459	0.161043611	0.145461361	0.178925422	0.190398004	0.151524477	0.159932243	0.172960768	0.125663016	0.140797803	0.159268832	0.141851269
115	1	612.9561613	0.001835678	0.001986204	0.00287869	0.004446691	0.001807178	0.001400469	0.002536206	0.002483646	0.001805681	0.001426002	0.00286345
115	2	91.05942498	0.014731738	0.01532662	0.021186856	0.028058101	0.013032741	0.012685899	0.019903073	0.016748028	0.01227084	0.012571621	0.015242761
115	3	30.36110575	0.039622718	0.041273125	0.054772715	0.068676991	0.040814009	0.039874145	0.053145093	0.042667429	0.038935083	0.034713728	0.046410038
115	4	8.648629313	0.15036925	0.142998697	0.175241663	0.179595281	0.149708907	0.171927161	0.17680434	0.161566734	0.131085091	0.13693235	0.151288661
116	1	631.8389124	0.001791551	0.002347977	0.002931579	0.004422784	0.001725956	0.001445646	0.00294669	0.003018585	0.001875001	0.001499602	0.002583133
116	2	82.20642533	0.016557466	0.013916195	0.020851223	0.028548627	0.012772716	0.013700771	0.019073778	0.017240617	0.012747716	0.0100319	0.016792395
116	3	29.94802948	0.035545212	0.044888289	0.052965035	0.068765492	0.040171943	0.037445263	0.053940678	0.049586471	0.038441341	0.033060694	0.046410038
116	4	8.23312577	0.153385917	0.143655408	0.16524289	0.177974872	0.149028068	0.163042036	0.171252513	0.143614875	0.128310031	0.144458773	0.136188833
117	1	578.4808731	0.001853329	0.002184825	0.00270491	0.004478567	0.001767921	0.001279999	0.002638827	0.003286055	0.001795537	0.001435202	0.002785082
117	2	88.71956823	0.015801992	0.01532662	0.021480535	0.027420417	0.012693921	0.013903746	0.020179504	0.014038788	0.012491832	0.010920803	0.016228892
117	3	29.86675938	0.034392874	0.041950968	0.052513114	0.065225441	0.0397546	0.040683772	0.057123019	0.050739645	0.038282638	0.031614288	0.042427483
117	4	8.52120936	0.147584635	0.143327053	0.162348508	0.182295962	0.141841435	0.145716043	0.149472268	0.143614875	0.128821226	0.131591017	0.139092646
118	1	591.5124498	0.001791551	0.002255761	0.002750244	0.004231528	0.001734079	0.001505881	0.003019991	0.002139757	0.001760032	0.001389202	0.002875506
118	2	78.46976963	0.015361299	0.013775152	0.019844323	0.028352417	0.012938187	0.01339631	0.018705203	0.01576285	0.012643036	0.011428747	0.016003491
118	3	29.15470419	0.040065925	0.041047177	0.052874651	0.059561359	0.037378955	0.041898213	0.047575997	0.037285951	0.037806529	0.03430047	0.047578254
118	4	8.046985535	0.146424378	0.131342087	0.168663523	0.167982353	0.136117345	0.163486293	0.149045205	0.147838842	0.129588019	0.135232835	0.143593557
119	1	602.9798876	0.001791551	0.002305416	0.002795578	0.004406846	0.001732725	0.001611292	0.002609507	0.002445436	0.00184964	0.001435202	0.002736855
119	2	95.24606521	0.015235387	0.014386337	0.01871156	0.028450522	0.012867271	0.015426054	0.015940887	0.015023966	0.012666299	0.010857309	0.015214586
119	3	28.58675541	0.039090869	0.037733277	0.052603498	0.066110454	0.037839102	0.034813974	0.047257763	0.03997669	0.036043165	0.031614288	0.045879031
119	4	7.58527325	0.147120532	0.132655508	0.154717865	0.16123065	0.14093365	0.151047118	0.147764014	0.123551032	0.130902522	0.136203986	0.140544553
120	1	625.1816863	0.001968059	0.001886894	0.002795578	0.004614039	0.001725956	0.001566116	0.002741448	0.002407226	0.001785393	0.001416802	0.002619303
120	2	85.78061773	0.015235387	0.014480365	0.020599498	0.025703575	0.012528451	0.012685899	0.019534497	0.01305361	0.012468569	0.011428747	0.014622908
120	3	28.88687883	0.034836081	0.041047177	0.051247738	0.066375957	0.036950911	0.035826008	0.054099796	0.047664515	0.036272403	0.032337491	0.041524771
120	4	7.444918234	0.141783352	0.130028666	0.158664749	0.179325213	0.131250608	0.153712656	0.155451159	0.147838842	0.123891843	0.127949199	0.128058157
121	1	578.0660336	0.001712123	0.002284135	0.00294669	0.004207621	0.001740847	0.001927527	0.00290271	0.002330806	0.001837805	0.001315602	0.002655473
121	2	88.90995357	0.015172431	0.015655719	0.019676506	0.026782733	0.012922427	0.014918618	0.019165922	0.016748028	0.01154971	0.012063677	0.013636777
121	3	28.62392935	0.034658798	0.043532603	0.04971121	0.066464459	0.038235043	0.041695806	0.052826859	0.04305182	0.037612559	0.034507099	0.042321282
121	4	7.641646049	0.141319249	0.137580836	0.166821644	0.174193919	0.136798184	0.145716043	0.162284177	0.137278925	0.126520847	0.133047744	0.127477394
122	1	600.6599976	0.001906281	0.002269948	0.002735133	0.004289669	0.001790934	0.001716704	0.002492225	0.002330806	0.001863166	0.001398402	0.002619303
122	2	90.26587879	0.015801992	0.015044535	0.019970185	0.028906674	0.01288303	0.015426054	0.019073778	0.011575843	0.012608143	0.01149224	0.015214586
122	3	27.75763136	0.037761248	0.043909182	0.054501563	0.063035053	0.03858818	0.035218788	0.048053348	0.045358168	0.035337819	0.033473952	0.043861203
122	4	7.943376279	0.145960275	0.1400435	0.156559744	0.168562212	0.137529456	0.134165381	0.155451159	0.136222933	0.122321743	0.13231938	0.136914787
123	1	605.2366318	0.002073963	0.002376352	0.0027578	0.00445466	0.001683992	0.00126494	0.003151932	0.002674696	0.001787084	0.001453602	0.00259519
123	2	85.95858582	0.014291045	0.014715436	0.020767314	0.025213049	0.013111536	0.013497797	0.018520915	0.013299905	0.012701192	0.011873198	0.014312981
123	3	26.48832932	0.036342985	0.042176916	0.055043867	0.05964986	0.037871206	0.040076552	0.051394806	0.044589385	0.036942481	0.030787771	0.043755001
123	4	7.361999495	0.129252581	0.130028666	0.157612247	0.157719765	0.135310425	0.140384969	0.158013541	0.123551032	0.123599731	0.134504471	0.13110716
124	1	607.2319966	0.001897456	0.002213199	0.002629354	0.004135901	0.001660979	0.001566116	0.00290271	0.002521856	0.001783702	0.001453602	0.002586147
124	2	83.53233541	0.015550168	0.016078847	0.019256964	0.025997891	0.012835753	0.012482925	0.020271648	0.016255439	0.012294102	0.010603337	0.014312981
124	3	28.77359695	0.038115814	0.044059814	0.05106697	0.063189911	0.036779693	0.03380194	0.055531849	0.039592299	0.035761027	0.0309944	0.041737174
124	4	7.173669275	0.139230787	0.141192744	0.155507242	0.148267382	0.133847882	0.1319441	0.145628696	0.130942974	0.123636245	0.139845804	0.12442839
125	1	555.0353342	0.001923932	0.002369258	0.00270491	0.004303249	0.001715127	0.001415528	0.002858729	0.002292596	0.001858093	0.001426002	0.00275494
125	2	79.21995863	0.013472615	0.014151266	0.020431681	0.023790523	0.012914548	0.013193335	0.017599476	0.014285083	0.012049849	0.010603337	0.015327287
125	3	28.40232473	0.03164499	0.038335804	0.047813146	0.056109809	0.035998513	0.037040449	0.050599221	0.042283038	0.037295154	0.033887211	0.042161979
125	4	7.195982399	0.122755144	0.1400435	0.143403463	0.146646974	0.131830582	0.143939019	0.152461714	0.125663016	0.125571484	0.127949199	0.123266865
126	1	585.3508996	0.001915106	0.002277042	0.002893801	0.004279342	0.001800409	0.001430587	0.002580186	0.002903955	0.001590961	0.001297202	0.00261026
126	2	89.67973672	0.013283746	0.015232592	0.021522489	0.027567575	0.012693921	0.011874002	0.017230901	0.015023966	0.011479923	0.01212717	0.014707433
126	3	26.29844883	0.037938531	0.042854759	0.049801594	0.061773891	0.036544269	0.036635636	0.045666592	0.041898646	0.033309951	0.0309944	0.041153066
126	4	6.895702955	0.138070531	0.12428245	0.153139111	0.156369425	0.130166309	0.130611332	0.154597032	0.131998966	0.120386503	0.11653817	0.132123495
127	1	586.1939052	0.001879805	0.002050047	0.00239513	0.004056211	0.001725956	0.001551057	0.00294669	0.002483646	0.001834423	0.001481202	0.002667529
127	2	87.7797423	0.014354001	0.013116954	0.019592598	0.023447154	0.011898089	0.015527541	0.018244483	0.015270261	0.011468292	0.010857309	0.015468163
127	3	27.04152539	0.028099332	0.037883909	0.044740089	0.054428285	0.034457554	0.034004347	0.048371582	0.043436211	0.032375368	0.027688331	0.043595699
127	4	6.521517523	0.126700016	0.120506365	0.143929715	0.138274863	0.121643215	0.132388357	0.155451159	0.111935123	0.115712717	0.121151139	0.138511884
128	1	593.6859145	0.001826853	0.002312509	0.002788022	0.004000428	0.001717834	0.001475763	0.00294669	0.002139757	0.001824279	0.001260402	0.002649445
128	2	84.38297019	0.013157834	0.014010223	0.021690306	0.023496207	0.012260547	0.013903746	0.017230901	0.011083254	0.012445307	0.011682719	0.016003491
128	3	27.0747868	0.034304232	0.038561752	0.046186233	0.055755804	0.036180431	0.043315061	0.047575997	0.04305182	0.036730877	0.02944468	0.042321282
128	4	6.563144231	0.142247454	0.117715346	0.149455353	0.142055816	0.132637502	0.123947488	0.144774569	0.133054958	0.131231147	0.122607866	0.145190654
129	1	593.5042433	0.002144566	0.002092608	0.00294669	0.004518412	0.001765213	0.001566116	0.002990671	0.002674696	0.001741434	0.001297202	0.002860436
129	2	82.69867937	0.014731738	0.015467663	0.020683406	0.023103786	0.012000523	0.011772515	0.018336627	0.013792494	0.011759071	0.010349365	0.015778089
129	3	26.11127125	0.035899778	0.044963605	0.050886202	0.060623374	0.037839102	0.039874145	0.048053348	0.041514255	0.037841797	0.032647435	0.047100347
129	4	6.916317911	0.135285915	0.142506164	0.154191614	0.153398676	0.133620936	0.14971435	0.13666036	0.119327065	0.1394833	0.13693235	0.131252351
130	1	593.3269518	0.001765075	0.002120983	0.002780467	0.003506351	0.00172731	0.001460704	0.002536206	0.002292596	0.00182597	0.001472002	0.002691643
130	2	75.33097885	0.013787396	0.014151266	0.019634552	0.022662312	0.011630185	0.012482925	0.018705203	0.015516555	0.011945169	0.010730323	0.017355898
130	3	25.09897567	0.035013364	0.035850379	0.047451609	0.060623374	0.036587073	0.038862111	0.048689816	0.041898646	0.033944762	0.032234176	0.046728642
130	4	6.931860199	0.137838479	0.121327253	0.150244729	0.144486429	0.124996977	0.140829225	0.132816787	0.105599173	0.114106103	0.125521321	0.141706078
131	1	555.8019561	0.002021011	0.00203586	0.002788022	0.004080118	0.001692114	0.001400469	0.002712128	0.002712906	0.001775249	0.001288002	0.002845365
131	2	71.43454891	0.012654185	0.015984818	0.020305819	0.022711365	0.01203992	0.013193335	0.018060196	0.017979501	0.012224316	0.012000184	0.017271373
131	3	24.08293399	0.035545212	0.039390227	0.049620826	0.053189267	0.035870099	0.037850077	0.052349508	0.043436211	0.033539188	0.030374512	0.046144534
131	4	6.67679175	0.133429505	0.119685477	0.142877212	0.150968063	0.126005627	0.151935631	0.137087423	0.117215082	0.115384091	0.127220836	0.153030949
132	1	553.288047	0.001703297	0.002255761	0.002629354	0.004327156	0.001740847	0.001551057	0.002462905	0.002216176	0.001908815	0.001324802	0.002736855
132	2	71.68172728	0.013409659	0.015279606	0.019466735	0.025458312	0.012118716	0.01156954	0.016678038	0.012561021	0.011898644	0.011936691	0.015496338
132	3	25.24289182	0.033595101	0.036001011	0.046728537	0.060180868	0.036426557	0.036635636	0.052031274	0.037285951	0.032992545	0.028514848	0.049967787
132	4	6.321061042	0.129252581	0.117551168	0.142614086	0.144756497	0.135486939	0.130167075	0.143066314	0.124607024	0.116917678	0.114595867	0.148239658
133	1	512.2699313	0.001844503	0.002262854	0.002780467	0.00417035	0.001747615	0.001626351	0.003019991	0.003515314	0.001803991	0.001426002	0.002884549
133	2	71.18906936	0.015046518	0.014480365	0.020179956	0.024981123	0.012087197	0.013903746	0.01815234	0.014285083	0.012235947	0.011047789	0.016059841
133	3	23.89989323	0.036963475	0.034419376	0.048988138	0.056750394	0.035088919	0.038862111	0.049962752	0.038823516	0.033927128	0.031820918	0.048905772
133	4	5.93207267	0.140158993	0.12017801	0.150507855	0.158844145	0.125249139	0.13549815	0.130681469	0.108767148	0.11804961	0.121393927	0.14867523
134	1	593.1549634	0.001747424	0.002014579	0.002682244	0.004111994	0.001721895	0.001701645	0.002814749	0.002025127	0.001749888	0.001352402	0.002875506
134	2	72.18125151	0.014165132	0.015279606	0.017452935	0.026095996	0.011866571	0.012787386	0.014558729	0.011083254	0.011666022	0.010984296	0.016341592
134	3	22.66920872	0.034481515	0.037808593	0.044920857	0.055047794	0.035249435	0.035421195	0.048530699	0.041514255	0.033891861	0.02944468	0.04805616
134	4	6.009112575	0.128092324	0.126745114	0.130773434	0.125041526	0.125299572	0.138163688	0.13666036	0.126719007	0.115530147	0.122607866	0.150417517
