Year	Age	Australia	Canada	EnglandandWales	France	Italy	Netherlands	NewZealand	Portugal	Spain	USA
109	2	96.13001941	0.01512509	0.017153668	0.014852819	0.014608647	0.016818461	92.8890191	0.015895579	0.015213516	0.018986055
109	3	31.26676373	0.041012668	0.053676514	0.044182531	0.049631718	0.053202254	27.92882011	0.053950849	0.050414584	0.048806121
109	4	8.544813818	0.153592587	0.197773972	0.176295606	0.1940643	0.218681772	7.503513233	0.201778927	0.1928667	0.168098936
110	1	592.2028215	0.00229187	0.002267442	0.002509544	0.001807178	0.002078541	616.1067953	0.002743262	0.001900361	0.003533469
110	2	84.38297019	0.015975831	0.017242547	0.013258313	0.014198911	0.014934118	77.43743061	0.014886688	0.013596789	0.019485457
110	3	29.38825323	0.043374434	0.053278796	0.039962772	0.044377477	0.050141013	26.93735209	0.050424242	0.045512431	0.048968985
110	4	8.262529791	0.15293055	0.186810811	0.165396523	0.170411452	0.211458475	7.931804679	0.165462501	0.174865321	0.167077881
111	1	615.2004413	0.002338663	0.002234158	0.002302626	0.001836959	0.002083202	548.071673	0.002393875	0.001946011	0.003458259
111	2	86.1372939	0.015104944	0.016096007	0.013627338	0.014332863	0.014118507	82.1574782	0.015168129	0.013468846	0.018966712
111	3	31.71729347	0.041051898	0.049592265	0.0378654	0.043660503	0.046921432	27.35751556	0.050379111	0.043890136	0.048522879
111	4	8.117573128	0.149951383	0.178943559	0.152571123	0.165393418	0.220947904	7.843851426	0.159633802	0.154454021	0.168596374
112	1	611.8464531	0.002267627	0.002196714	0.002303916	0.001793641	0.001957371	504.6486657	0.002299041	0.001832733	0.003441786
112	2	79.52406596	0.014425788	0.016140446	0.01310857	0.013403079	0.015496609	85.80658584	0.013111211	0.013492109	0.019154867
112	3	29.50643655	0.039073581	0.049163954	0.037614022	0.041349064	0.046499192	27.6362364	0.048536704	0.041368525	0.048703446
112	4	8.033015074	0.149951383	0.186191629	0.139241355	0.160148436	0.206359677	7.669656736	0.151578679	0.149634179	0.166048098
113	1	588.9363977	0.00220691	0.002088543	0.002374865	0.001801763	0.001803577	478.4170029	0.002199205	0.001868238	0.003455341
113	2	86.67790453	0.01466406	0.016202662	0.012690459	0.013466115	0.013612266	79.38482467	0.013938784	0.013457215	0.018803176
113	3	29.74567793	0.039757712	0.048062583	0.036648203	0.042387071	0.046393632	28.2518515	0.042827944	0.040292873	0.047658992
113	4	8.16052325	0.138696754	0.171149152	0.134093479	0.15399567	0.195737181	8.488265705	0.147056256	0.140250093	0.160733372
114	1	558.8733628	0.00228799	0.002157883	0.002346763	0.001811239	0.001957371	634.6966389	0.002409636	0.001765104	0.0034484
114	2	82.53394097	0.014734105	0.015607172	0.012993888	0.013702501	0.014793496	72.24656066	0.013073173	0.012608143	0.01876449
114	3	30.65710539	0.040051856	0.047205962	0.034653752	0.040557183	0.043015711	24.99561833	0.041141763	0.039834398	0.04852996
114	4	7.647961459	0.138034717	0.167834708	0.131291615	0.151524477	0.180865688	7.26466528	0.151960009	0.140797803	0.161012635
115	1	612.9561613	0.002200843	0.002127373	0.002298756	0.001807178	0.001887465	616.0045422	0.002369181	0.001805681	0.003422533
115	2	91.05942498	0.014665335	0.015304983	0.012465918	0.013032741	0.014202881	78.87228334	0.014203812	0.01227084	0.018787349
115	3	30.36110575	0.039611716	0.046119888	0.033684594	0.040814009	0.03900443	26.49068145	0.042806676	0.038935083	0.047634208
115	4	8.648629313	0.14399305	0.158801937	0.124270236	0.149708907	0.166135828	7.69428385	0.145535132	0.131085091	0.157146586
116	1	631.8389124	0.00212839	0.002113505	0.002297466	0.001725956	0.001859502	567.1510369	0.002456572	0.001875001	0.003395166
116	2	82.20642533	0.0141808	0.015456077	0.012396232	0.012772716	0.012712282	68.67144825	0.013711686	0.012747716	0.018637881
116	3	29.94802948	0.038402527	0.044972627	0.031620652	0.040171943	0.042012891	25.22452232	0.042827334	0.038441341	0.046872995
116	4	8.23312577	0.146972216	0.147656663	0.121460043	0.149028068	0.158204364	8.076101998	0.132841399	0.128310031	0.163543457
117	1	578.4808731	0.00217755	0.002092703	0.002311946	0.001767921	0.001906106	438.972075	0.002291247	0.001795537	0.00337343
117	2	88.71956823	0.014725307	0.01471838	0.012289301	0.012693921	0.014680998	81.31984217	0.013566462	0.012491832	0.018470827
117	3	29.86675938	0.039925475	0.043412353	0.033185276	0.0397546	0.042751811	27.69791599	0.039907956	0.038282638	0.046341917
117	4	8.52120936	0.134393513	0.14346808	0.120348861	0.141841435	0.154663533	7.965161934	0.134264735	0.128821226	0.155270287
118	1	591.5124498	0.002097227	0.002021976	0.002316816	0.001734079	0.00195271	557.2389196	0.002330214	0.001760032	0.003425242
118	2	78.46976963	0.014460173	0.015153888	0.012125234	0.012938187	0.013724764	74.29483438	0.013156736	0.012643036	0.018279156
118	3	29.15470419	0.039293651	0.04203564	0.032851079	0.037378955	0.04021837	25.71480229	0.04098655	0.037806529	0.045945378
118	4	8.046985535	0.133731476	0.14375946	0.118276815	0.136117345	0.1528223	7.583714129	0.141614994	0.129588019	0.150295913
119	1	602.9798876	0.002111536	0.001716876	0.002232967	0.001732725	0.001789596	508.4535514	0.002314627	0.00184964	0.003373673
119	2	95.24606521	0.013861135	0.013047453	0.012520117	0.012867271	0.014596624	74.70185997	0.013839612	0.012666299	0.018040005
119	3	28.58675541	0.037589863	0.036666459	0.031752956	0.037839102	0.041221191	27.48064443	0.040851726	0.036043165	0.045793135
119	4	7.58527325	0.13075231	0.1212868	0.120689105	0.14093365	0.157071298	8.64449095	0.133611378	0.130902522	0.151212245
120	1	625.1816863	0.0020942	0.001955408	0.002309076	0.001725956	0.001789596	445.1178976	0.00220552	0.001785393	0.003272254
120	2	85.78061773	0.014075095	0.014087339	0.012868543	0.012528451	0.013443519	73.07718415	0.01138126	0.012468569	0.01769359
120	3	28.88687883	0.038034309	0.043351165	0.032732005	0.036950911	0.04011281	26.98621337	0.039570896	0.036272403	0.043332471
120	4	7.444918234	0.127111106	0.135527983	0.116013739	0.131250608	0.151830867	8.698283928	0.114174026	0.123891843	0.146997118
121	1	578.0660336	0.002278043	0.002202261	0.002323687	0.001740847	0.00172435	485.3238942	0.002236694	0.001837805	0.003298364
121	2	88.90995357	0.013854419	0.016193774	0.012785687	0.012922427	0.014315379	75.37179314	0.013065686	0.01154971	0.017728759
121	3	28.62392935	0.03760294	0.047909615	0.033849494	0.038235043	0.03763215	25.14476113	0.037009237	0.037612559	0.043973306
121	4	7.641646049	0.12413194	0.15574245	0.122725789	0.136798184	0.165427661	7.118236641	0.126261119	0.126520847	0.145993516
122	1	600.6599976	0.002137305	0.001807019	0.002220067	0.001790934	0.001738332	547.9098601	0.002190603	0.001863166	0.00331409
122	2	90.26587879	0.014268909	0.013589616	0.01252786	0.01288303	0.013977885	79.75474628	0.013343735	0.012608143	0.017697106
122	3	27.75763136	0.038517984	0.039113948	0.033419986	0.03858818	0.040746171	24.44734864	0.043231379	0.035337819	0.043898955
122	4	7.943376279	0.126780088	0.131594357	0.12322574	0.137529456	0.157354565	6.563947697	0.12895694	0.122321743	0.140146445
123	1	605.2366318	0.00221174	0.00221613	0.002320686	0.001683992	0.001691728	481.7518864	0.002556221	0.001787084	0.003277617
123	2	85.95858582	0.013864492	0.016113782	0.01208652	0.013111536	0.014484126	80.27885902	0.01201861	0.012701192	0.017570498
123	3	26.48832932	0.037583325	0.046181076	0.033499368	0.037871206	0.041537871	25.36404275	0.03485205	0.036942481	0.04345993
123	4	7.361999495	0.12413194	0.152828653	0.117754566	0.135310425	0.158770898	6.93760589	0.119237538	0.123599731	0.13753708
124	1	607.2319966	0.001956489	0.002234158	0.002297466	0.001660979	0.001733671	593.4668061	0.002104207	0.001783702	0.003367134
124	2	83.53233541	0.013262097	0.015944912	0.012342033	0.012835753	0.014737247	67.67860806	0.012428336	0.012294102	0.017210014
124	3	28.77359695	0.035886075	0.043657102	0.033274451	0.036779693	0.03990169	24.18739806	0.035728407	0.035761027	0.043502417
124	4	7.173669275	0.122807866	0.144706444	0.116535987	0.133847882	0.16061213	7.26466528	0.122667659	0.123636245	0.139893362
125	1	555.0353342	0.002180398	0.002071901	0.002309076	0.001715127	0.001803577	508.8253052	0.002415941	0.001858093	0.003213174
125	2	79.21995863	0.013139603	0.015304983	0.012349775	0.012914548	0.013443519	73.72974662	0.013384362	0.012049849	0.017201222
125	3	28.40232473	0.035550548	0.041974452	0.03221602	0.035998513	0.041537871	22.80263865	0.038155242	0.037295154	0.042047261
125	4	7.195982399	0.118173606	0.145070668	0.117282056	0.131830582	0.156504765	6.124684478	0.122177642	0.125571484	0.13621058
126	1	585.3508996	0.002064743	0.00168914	0.002221646	0.001800409	0.001677746	497.0962278	0.001979513	0.001590961	0.00330057
126	2	89.67973672	0.012884542	0.013109669	0.012893363	0.012693921	0.014146632	74.77325079	0.012883586	0.011479923	0.016814361
126	3	26.29844883	0.034899109	0.036115773	0.031729907	0.036544269	0.03969057	22.76894429	0.036132879	0.033309951	0.042203044
126	4	6.895702955	0.117842588	0.117171062	0.106894419	0.130166309	0.151405967	6.096067692	0.119890894	0.120386503	0.137022189
127	1	586.1939052	0.002124523	0.00212876	0.002229097	0.001725956	0.001896785	504.8317036	0.00225228	0.001834423	0.003306304
127	2	87.7797423	0.01320085	0.014505071	0.012055549	0.011898089	0.013162274	77.2662785	0.013065686	0.011468292	0.017064062
127	3	27.04152539	0.035718312	0.042601622	0.029120106	0.034457554	0.035784849	23.78852579	0.038559715	0.032375368	0.042118072
127	4	6.521517523	0.123469903	0.135746518	0.106687875	0.121643215	0.150131268	6.304559563	0.10992721	0.115712717	0.137022189
128	1	593.6859145	0.002186644	0.002006721	0.002361966	0.001717834	0.001826879	421.8317548	0.002634155	0.001824279	0.003307028
128	2	84.38297019	0.013540662	0.014780596	0.011738094	0.012260547	0.013612266	70.89674057	0.013520937	0.012445307	0.016926902
128	3	27.0747868	0.036491746	0.039068058	0.031197279	0.036180431	0.036312649	22.21359893	0.039503484	0.036730877	0.0419021
128	4	6.563144231	0.108243051	0.131812892	0.106687875	0.132637502	0.151689234	6.013645261	0.120054234	0.131231147	0.133060143
129	1	593.5042433	0.002170835	0.002045551	0.002505154	0.001765213	0.001850181	512.5992654	0.002501668	0.001741434	0.003354849
129	2	82.69867937	0.012459172	0.01395402	0.013240198	0.012000523	0.0130779	65.85044634	0.014067237	0.011759071	0.017331347
129	3	26.11127125	0.033718226	0.041530845	0.032679084	0.037839102	0.03979613	20.70216895	0.042065143	0.037841797	0.041417048
129	4	6.916317911	0.113208329	0.137859021	0.11646138	0.133620936	0.140641839	5.740807502	0.143738402	0.1394833	0.133636123
130	1	593.3269518	0.002226902	0.001935993	0.002190553	0.00172731	0.001915427	496.8300664	0.002049653	0.00182597	0.003311638
130	2	75.33097885	0.013280968	0.01471838	0.011932536	0.011630185	0.012768531	73.58610802	0.013429887	0.011945169	0.017104507
130	3	25.09897567	0.035992841	0.040934269	0.029996104	0.036587073	0.04000725	22.37609367	0.035323934	0.033944762	0.041887938
130	4	6.931860199	0.113539347	0.128789828	0.101702841	0.124996977	0.147865136	5.914891885	0.113684009	0.114106103	0.130791131
131	1	555.8019561	0.002281083	0.002073288	0.002355808	0.001692114	0.001780275	454.6290923	0.002168202	0.001775249	0.003399874
131	2	71.43454891	0.012991522	0.014416192	0.012645533	0.01203992	0.0130779	68.94808769	0.01243663	0.012224316	0.017185396
131	3	24.08293399	0.035121332	0.039526962	0.032920631	0.035870099	0.041221191	21.3585197	0.036154832	0.033539188	0.040776213
131	4	6.67679175	0.111884255	0.126640902	0.113708697	0.126005627	0.148714935	5.627721654	0.115036388	0.115384091	0.133060143
132	1	553.288047	0.00210112	0.001960956	0.002291016	0.001740847	0.001756973	512.8589726	0.002260074	0.001908815	0.003262412
132	2	71.68172728	0.012768764	0.014753932	0.012194919	0.012118716	0.013556017	73.13410681	0.013247786	0.011898644	0.016784468
132	3	25.24289182	0.034550505	0.041209612	0.031620652	0.036426557	0.034940369	21.87566879	0.037413709	0.032992545	0.041123185
132	4	6.321061042	0.114532403	0.128498448	0.106762482	0.135486939	0.138658973	5.82770728	0.108457158	0.116917678	0.130415871
133	1	512.2699313	0.002092026	0.002137081	0.002260344	0.001747615	0.001775615	478.6020742	0.002400354	0.001803991	0.003244465
133	2	71.18906936	0.013027182	0.013696271	0.012196402	0.012087197	0.014737247	66.72354958	0.013748562	0.012235947	0.017086922
133	3	23.89989323	0.035195406	0.038716231	0.03173	0.035088919	0.03815995	19.14832394	0.032425215	0.033927128	0.041555128
133	4	5.93207267	0.114201384	0.12438271	0.111221734	0.125249139	0.14588227	4.794414991	0.11352067	0.11804961	0.129630443
134	1	593.1549634	0.002237702	0.002030296	0.002288436	0.001721895	0.001733671	445.1356919	0.002230569	0.001749888	0.00319074
134	2	72.18125151	0.012670582	0.013678495	0.011869722	0.011866571	0.013415394	62.85043173	0.012391236	0.011666022	0.016650825
134	3	22.66920872	0.034454663	0.037308925	0.031025284	0.035249435	0.03974335	18.248467	0.034401809	0.033891861	0.040372593
134	4	6.009112575	0.116518514	0.123399303	0.110691779	0.125299572	0.135543041	4.72515479	0.116995222	0.115530147	0.129935887
135	1	529.507446	0.002203801	0.00194154	0.002351646	0.001865387	0.001733671	467.8763017	0.00218214	0.001927413	0.003252761
135	2	77.44306237	0.012811139	0.013420745	0.011885207	0.013340042	0.013246647	54.33513802	0.01165441	0.012201053	0.016810844
135	3	23.00083769	0.034611503	0.038884496	0.031356044	0.040514378	0.03710435	17.25699411	0.034245341	0.035761027	0.041070077
135	4	5.632400101	0.11287731	0.124819779	0.114571338	0.154247833	0.134551608	4.73831082	0.115154061	0.124037898	0.131672555
136	1	538.6906211	0.002277575	0.001938767	0.002260057	0.002056257	0.001864163	408.378604	0.002150967	0.001748197	0.003292503
136	2	76.58417443	0.012945789	0.014042899	0.011776808	0.013410958	0.014034134	60.0349821	0.012200711	0.011945169	0.016962072
136	3	23.56723947	0.035066873	0.040077648	0.030337303	0.043307366	0.03879331	19.33478413	0.032560039	0.034526672	0.04061689
136	4	5.605108035	0.11519444	0.122670854	0.106215365	0.168595882	0.142624705	5.268768656	0.1153174	0.116223912	0.131925637
137	1	543.3234072	0.00211997	0.001995626	0.002213617	0.00172731	0.001794256	508.8253052	0.002143173	0.001776939	0.003250185
137	2	81.08030991	0.012585023	0.013936244	0.011412896	0.011827173	0.013415394	64.98190288	0.013657512	0.012189422	0.017002516
137	3	23.66860394	0.034047215	0.039787008	0.030059465	0.037378955	0.03810717	20.59262573	0.034312753	0.032639872	0.041165671
137	4	5.677321083	0.110891199	0.131740047	0.113352759	0.135159128	0.132710376	5.555695873	0.112540635	0.11647951	0.131480561
138	1	546.254465	0.002265646	0.001915191	0.002245867	0.001683992	0.001738332	508.8718126	0.002462701	0.001721146	0.003213023
138	2	75.60590943	0.01257495	0.013767374	0.012117491	0.01220539	0.012571659	69.7456239	0.013429887	0.011433399	0.016327269
138	3	24.87209228	0.03406683	0.040796598	0.031408965	0.033965303	0.03789605	21.67532713	0.039031599	0.03403293	0.041155049
138	4	5.653044206	0.115856477	0.135600828	0.115193063	0.124038759	0.141066739	5.80738563	0.124954406	0.120276961	0.130503141
139	1	501.399291	0.00212385	0.001675272	0.002341326	0.001631198	0.001789596	547.8289895	0.002213314	0.001760032	0.003260654
139	2	70.46265028	0.013157199	0.012869695	0.012349775	0.011677462	0.013359145	64.83830189	0.01192756	0.011386874	0.017324314
139	3	21.83710483	0.035803309	0.034861435	0.030548989	0.0358808	0.036734889	20.82961547	0.035054286	0.033891861	0.04197291
139	4	5.79826652	0.116518514	0.114657912	0.112333131	0.126989061	0.142199805	5.795634588	0.105027037	0.112389947	0.133426676
140	1	557.3357267	0.002106334	0.00202891	0.002155716	0.001713773	0.001687067	538.601293	0.002495633	0.001744816	0.003318331
140	2	72.18125151	0.013391306	0.0143362	0.011940299	0.012102956	0.014231005	64.89207782	0.011025117	0.011096096	0.017150226
140	3	23.77084413	0.036208525	0.040444771	0.029096381	0.033697775	0.03921555	21.89054404	0.039121457	0.03137025	0.041615317
140	4	6.040491753	0.121152773	0.134872379	0.106900727	0.114759177	0.132710376	6.299993866	0.104089825	0.106949368	0.134185923
141	1	538.2530498	0.002194225	0.002058033	0.002179076	0.001794995	0.0018362	427.4710769	0.002370971	0.001751579	0.003266769
141	2	77.44306237	0.013429049	0.014585062	0.012227431	0.011842932	0.014793496	71.05156336	0.012710727	0.011433399	0.017480816
141	3	25.12762747	0.036422057	0.040200022	0.032576692	0.035763088	0.03990169	22.93400926	0.034197087	0.032216665	0.042298638
141	4	5.495269219	0.118173606	0.132359229	0.113708608	0.115238286	0.142907971	6.292903253	0.11470959	0.106255603	0.138968303
142	1	582.2935992	0.002068443	0.002012268	0.002310366	0.001730017	0.002013296	520.8043941	0.002302178	0.001841186	0.003277755
142	2	75.88285415	0.013061567	0.014345088	0.012767887	0.012662403	0.014427877	70.0519039	0.012765241	0.012340627	0.01715726
142	3	24.18879304	0.035415476	0.040123538	0.034438726	0.034896299	0.04000725	22.90422994	0.036511963	0.033168881	0.042160558
142	4	5.82747693	0.123800921	0.137531219	0.123549036	0.120760646	0.141774905	6.518581745	0.108711712	0.112645545	0.136332758
143	1	573.0551409	0.0021464	0.001945701	0.002345196	0.00173814	0.001812898	552.6995711	0.002431528	0.001913887	0.003265938
143	2	80.92194993	0.013418976	0.014985018	0.012814344	0.012276306	0.01394976	75.46872784	0.013475412	0.011991693	0.017241666
143	3	24.78806494	0.036441672	0.041270799	0.033591981	0.037282645	0.041326751	23.91280257	0.039638308	0.035884462	0.041948127
143	4	6.75970297	0.12181481	0.139498032	0.128547699	0.128451604	0.140075306	6.576630751	0.122014303	0.116881164	0.137720346
144	1	576.4951763	0.00228799	0.002017815	0.002327283	0.001831544	0.001892125	489.2285444	0.002322421	0.001834423	0.003317842
144	2	81.39889659	0.013420251	0.014905027	0.012915824	0.01237874	0.013106025	75.46872784	0.013111211	0.012363889	0.017208256
144	3	26.90929299	0.036295676	0.040949566	0.032615541	0.035945007	0.04021837	24.60504059	0.042402204	0.034315068	0.043229796
144	4	6.662371033	0.122145829	0.141355577	0.123389323	0.132208826	0.140500206	6.949102497	0.12430105	0.12155495	0.139806093
145	1	566.7919554	0.002201613	0.001983145	0.002359386	0.001755738	0.001864163	512.9062204	0.002339658	0.001753269	0.00326869
145	2	80.29464799	0.013736558	0.014913915	0.012814344	0.013095777	0.015102865	67.62985821	0.012846728	0.012108004	0.017259251
145	3	27.79267887	0.037114879	0.043534727	0.032851079	0.037903309	0.04048227	24.17943922	0.03756973	0.035478889	0.042925311
145	4	7.129455597	0.12413194	0.142994588	0.125613161	0.137958132	0.147723502	7.302389917	0.119773325	0.115712717	0.137685439
146	1	568.14557	0.002115416	0.002021976	0.002320686	0.001782811	0.001775615	534.4619553	0.002299041	0.001817516	0.003265911
146	2	84.21146009	0.013484855	0.015384974	0.012535603	0.012276306	0.014680998	76.30107774	0.014431437	0.01288729	0.01762501
146	3	29.03931618	0.036456901	0.043381759	0.03254678	0.0378177	0.03953223	24.67337492	0.040649489	0.034914612	0.043300607
146	4	7.397308845	0.129759254	0.143103856	0.121808208	0.137327726	0.147440236	6.96063727	0.127731171	0.119473654	0.140512977
147	1	579.5588763	0.002149234	0.001990079	0.002136218	0.001803117	0.001803577	547.8289895	0.002306834	0.001760032	0.003215337
147	2	84.21146009	0.013803246	0.014736156	0.012945972	0.012890909	0.013584142	72.99764112	0.013611987	0.012480201	0.017639077
147	3	28.66120009	0.037415561	0.042295685	0.03323476	0.036908106	0.04000725	23.8970629	0.036874412	0.033909494	0.044515006
147	4	8.061004674	0.125124995	0.138478203	0.125314733	0.137781618	0.147015336	6.907002782	0.12789451	0.119473654	0.142031471
148	1	573.388658	0.002151133	0.002123213	0.002233115	0.001679931	0.001929408	439.1278816	0.00230838	0.001775249	0.003328593
148	2	83.030137	0.015051687	0.014745044	0.013194543	0.012402379	0.013359145	76.18962713	0.013985498	0.01267793	0.018098035
148	3	27.30992763	0.040725063	0.043978335	0.033184483	0.036961612	0.03874053	26.42384509	0.039322794	0.034826444	0.044585817
148	4	8.117573128	0.129428236	0.140590706	0.124160238	0.137201644	0.154380266	7.655403709	0.118302325	0.124403038	0.14526045
149	1	609.2500276	0.002170822	0.002181459	0.002310366	0.001757091	0.002013296	478.3758954	0.002291247	0.001883454	0.003314896
149	2	88.34123319	0.014532768	0.015411638	0.012814344	0.012977584	0.013049776	76.73044614	0.014158287	0.012631405	0.018108585
149	3	29.00105621	0.039295804	0.04419249	0.0345578	0.038855707	0.040851731	26.88849238	0.037144061	0.036360571	0.044104306
149	4	8.352015673	0.133069439	0.14864007	0.129318637	0.141488408	0.157779465	8.060299852	0.122014303	0.12312505	0.143488875
150	1	570.7170381	0.002069944	0.002149563	0.002265217	0.001767921	0.001924748	567.1510369	0.002431528	0.001886836	0.003300306
150	2	86.1372939	0.014604088	0.014949466	0.013124056	0.013182452	0.015074741	83.26284797	0.014932213	0.012701192	0.017969667
150	3	29.98883061	0.039443952	0.044376052	0.033671363	0.040171943	0.043596291	26.22396994	0.042132555	0.036766144	0.04467787
150	4	8.005219174	0.135386569	0.148749337	0.132924637	0.143682222	0.159195797	7.25277768	0.143901741	0.138132284	0.147599279
151	1	569.1110246	0.002142507	0.002243866	0.002310366	0.001751677	0.001826879	496.9852926	0.002369181	0.001853021	0.003314795
151	2	88.52999651	0.014471521	0.01535831	0.013054371	0.013324283	0.014905994	73.16830299	0.014249337	0.013212962	0.018242228
151	3	30.02974307	0.03912804	0.045309157	0.035378085	0.03858818	0.046710312	25.1893789	0.04388527	0.038688212	0.045715244
151	4	8.284721008	0.136048606	0.154212707	0.134342169	0.146077766	0.154521899	7.242707626	0.145535132	0.136963838	0.146037151
152	1	612.0138237	0.002287798	0.002095477	0.002312946	0.001792287	0.001906106	557.350489	0.002509461	0.001868238	0.003350474
152	2	85.95858582	0.013958042	0.015438301	0.013503454	0.013458235	0.014202881	81.2916787	0.014659063	0.013061757	0.018583369
152	3	29.62557425	0.037831701	0.045049112	0.035655923	0.040107736	0.043596291	26.62415434	0.044829039	0.039129053	0.045563001
152	4	8.255159113	0.13737268	0.155378225	0.136033258	0.144489142	0.160895397	7.417480456	0.143575063	0.138899077	0.149702479
153	1	577.6675171	0.002206526	0.002069127	0.002400665	0.00192901	0.002045918	616.2090824	0.002596647	0.001853021	0.003375349
153	2	80.29464799	0.014558355	0.015651611	0.01399125	0.013080018	0.015243488	89.58928055	0.014803031	0.013736362	0.018748663
153	3	30.27758138	0.039389493	0.04630345	0.036251291	0.041723603	0.044018531	27.88957304	0.049433662	0.040698447	0.046561429
153	4	8.359560402	0.133069439	0.161096552	0.13817199	0.152054019	0.169110126	7.733304757	0.174175139	0.147479856	0.152765646
154	1	565.2199558	0.00229187	0.002148176	0.002479613	0.001858618	0.002078541	534.026199	0.002712089	0.002015467	0.003463504
154	2	83.3642623	0.014384687	0.01578493	0.013783639	0.014183152	0.016846585	75.86422603	0.015432988	0.014190949	0.01899133
154	3	29.58575493	0.038866588	0.048582675	0.037776186	0.042526186	0.049349313	26.18078548	0.049884945	0.043911949	0.0486645
154	4	8.026048019	0.146641198	0.169655831	0.148774857	0.159215435	0.173642391	7.58004081	0.166605875	0.159514612	0.158630172
155	1	562.4550446	0.002283257	0.002363132	0.002449685	0.00184102	0.001920087	454.7033533	0.002774435	0.002039	0.003548371
155	2	85.42688323	0.015487131	0.017731382	0.014641646	0.013962525	0.014849745	72.53039936	0.014613538	0.014504017	0.019647235
155	3	29.42754234	0.04188633	0.053890669	0.038421076	0.042301463	0.046974212	25.59496543	0.05035683	0.04487762	0.049967413
155	4	8.420412525	0.149289346	0.190125255	0.147647067	0.159871058	0.175200357	7.89554192	0.176896238	0.169351714	0.167549137
156	1	622.6798239	0.002203319	0.001479731	0.002591583	0.002088746	0.001962031	485.6202217	0.002852369	0.002164112	0.003603661
156	2	94.5936949	0.015781209	0.011332086	0.014695846	0.015317804	0.015018492	66.31421902	0.01679874	0.015864859	0.020682966
156	3	30.8720921	0.042605305	0.037385409	0.040683474	0.046078952	0.048452053	24.59441708	0.054671204	0.047681369	0.051273866
156	4	8.4434611	0.157564809	0.133087678	0.159708517	0.17951452	0.183839987	7.891560389	0.195026877	0.185308311	0.171336643
157	1	605.0454748	0.002549831	0.002071925	0.002741165	0.002176821	0.001940275	490.2903506	0.002709867	0.002347963	0.003877548
157	2	88.42016509	0.016729918	0.017405983	0.014408904	0.015883888	0.014952008	84.63948996	0.017811765	0.015543709	0.02100365
157	3	31.62537986	0.045601408	0.05382332	0.042093315	0.050492368	0.046210278	28.68971253	0.056892502	0.051193728	0.053281393
157	4	8.856241057	0.163960038	0.199799416	0.166573314	0.193358913	0.203899542	8.053753337	0.196229571	0.195413358	0.187365561
158	1	552.32477	0.00229131	0.002576767	0.002563148	0.002121145	0.001833514	534.4402235	0.002747694	0.002221638	0.003826951
158	2	103.1213492	0.016600568	0.020444983	0.013951592	0.01609484	0.015034464	75.54023577	0.016423912	0.016138027	0.021471689
158	3	32.16064722	0.045161417	0.061914699	0.040527161	0.049148748	0.046775071	26.24451364	0.056671068	0.051457613	0.054144757
158	4	8.513470251	0.175234304	0.237712837	0.16024687	0.189090014	0.207649738	7.557315146	0.192544415	0.185820146	0.194969501
159	1	651.1717243	0.002327486	0.002479948	0.002458548	0.00200436	0.00187529	543.6633578	0.002450223	0.002144158	0.003596136
159	2	92.43058295	0.016528731	0.019299853	0.014168278	0.014774438	0.016326274	91.94093504	0.016735476	0.016298036	0.020648351
159	3	33.19053694	0.045024575	0.057608238	0.038695045	0.045149881	0.045388762	28.91576448	0.058339828	0.050296518	0.052522988
159	4	8.544232564	0.167825501	0.22708559	0.154635559	0.187165308	0.203205062	7.503315008	0.195071659	0.190845162	0.186753453
160	1	558.3047585	0.002402944	0.002430156	0.002365796	0.0020709	0.001828872	465.7920208	0.002724209	0.002100366	0.003549632
160	2	88.23785547	0.015601645	0.019000357	0.013486861	0.014274404	0.015199376	69.91288543	0.015667255	0.01452651	0.019635407
160	3	32.43513354	0.042540402	0.056982385	0.036683899	0.044808644	0.047956	25.05716119	0.054601807	0.04836136	0.050894447
160	4	8.5829995	0.168147623	0.21979731	0.145549785	0.175370316	0.1982048	7.30474011	0.185120635	0.178335333	0.181141021
161	1	593.4833026	0.002276905	0.002410792	0.002395606	0.001989422	0.002070246	530.3035878	0.002512848	0.001992568	0.003498015
161	2	95.95372176	0.015640542	0.017511687	0.01332258	0.014977576	0.014594699	84.63948996	0.016423912	0.014789382	0.019719107
161	3	29.45981767	0.042464618	0.054553481	0.036460888	0.044915281	0.04698045	27.65038539	0.052399044	0.047358596	0.049100004
161	4	8.521140044	0.158483966	0.209600897	0.137781427	0.17068193	0.208483115	7.591336427	0.178802525	0.167090544	0.17180421
162	1	645.2951411	0.002220181	0.00226833	0.002488216	0.001945967	0.002000619	489.4738309	0.002802491	0.00206331	0.003542815
162	2	90.476448	0.015200631	0.01789927	0.013980867	0.014180648	0.01594148	71.07579234	0.01655744	0.014869386	0.019592702
162	3	34.8652888	0.041245689	0.050306625	0.037010363	0.043433034	0.048469448	26.0654906	0.055402811	0.046760457	0.05004124
162	4	8.725521632	0.153007894	0.19294197	0.146240709	0.159775263	0.214733442	7.771365929	0.192702368	0.169690902	0.169993748
163	1	576.5445782	0.002236878	0.002344402	0.002452099	0.002009791	0.001898499	571.5816364	0.002794663	0.002103734	0.003446642
163	2	95.31260558	0.015091255	0.017203383	0.013478605	0.014079078	0.017095863	80.43444728	0.016023329	0.014149347	0.01935185
163	3	32.85576207	0.041043585	0.05203517	0.037247271	0.043934225	0.05119072	29.81114342	0.055736563	0.046866011	0.048331441
