Year	Age	Australia	Austria	Belgium	Bulgaria	Canada	Croatia	CzechRepublic	Denmark	EnglandandWales	Finland	France	Germany	Greece	Hungary	Italy	Lithuania	Netherlands	NewZealand	Norway	Poland	Portugal	Scotland	Slovakia	Slovenia	SouthKorea	Spain	Sweden	Switzerland	Taiwan	USA
116	4	8.23312577	0.153385917	0.143655408	0.191799245	0.146972216	0.200305917	0.16524289	0.1782993	0.147656663	0.151853257	0.121460043	0.153327085	0.149309069	0.177974872	0.149028068	0.165373822	0.158204364	8.076101998	0.163042036	0.150721804	0.132841399	0.171252513	0.197219672	0.143614875	0.127517916	0.128310031	0.148694024	0.144458773	0.136188833	0.163543457
117	1	578.4808731	0.001853329	0.002184825	0.005149534	0.00217755	0.003126362	0.00270491	0.002474744	0.002092703	0.002275597	0.002311946	0.002399641	0.002186529	0.004478567	0.001767921	0.00501667	0.001906106	438.972075	0.001279999	0.003660207	0.002291247	0.002638827	0.003371116	0.003286055	0.00174686	0.001795537	0.001562514	0.001435202	0.002785082	0.00337343
117	2	88.71956823	0.015801992	0.01532662	0.028373823	0.014725307	0.018811167	0.021480535	0.014639782	0.01471838	0.013857087	0.012289301	0.016303331	0.014258708	0.027420417	0.012693921	0.022120327	0.014680998	81.31984217	0.013903746	0.022010544	0.013566462	0.020179504	0.02297973	0.014038788	0.011064591	0.012491832	0.012069577	0.010920803	0.016228892	0.018470827
117	3	29.86675938	0.034392874	0.041950968	0.07021572	0.039925475	0.060322408	0.052513114	0.047536899	0.043412353	0.039704267	0.033185276	0.043204972	0.040035586	0.065225441	0.0397546	0.061616881	0.042751811	27.69791599	0.040683772	0.053612998	0.039907956	0.057123019	0.058561495	0.050739645	0.03888928	0.038282638	0.042730989	0.031614288	0.042427483	0.046341917
117	4	8.52120936	0.147584635	0.143327053	0.201525373	0.134393513	0.182321794	0.162348508	0.158872016	0.14346808	0.137493611	0.120348861	0.1546204	0.147085002	0.182295962	0.141841435	0.169081755	0.154663533	7.965161934	0.145716043	0.150859261	0.134264735	0.149472268	0.175306375	0.143614875	0.126565518	0.128821226	0.163683341	0.131591017	0.139092646	0.155270287
118	1	591.5124498	0.001791551	0.002255761	0.004323345	0.002097227	0.003548325	0.002750244	0.002038851	0.002021976	0.002290667	0.002316816	0.00237972	0.002436202	0.004231528	0.001734079	0.004400096	0.00195271	557.2389196	0.001505881	0.003446067	0.002330214	0.003019991	0.003329668	0.002139757	0.001738494	0.001760032	0.001479841	0.001389202	0.002875506	0.003425242
118	2	78.46976963	0.015361299	0.013775152	0.02789291	0.014460173	0.02404972	0.019844323	0.016087673	0.015153888	0.013935376	0.012125234	0.01633472	0.014761419	0.028352417	0.012938187	0.023632828	0.013724764	74.29483438	0.01339631	0.02178465	0.013156736	0.018705203	0.021953849	0.01576285	0.012149111	0.012643036	0.014166608	0.011428747	0.016003491	0.018279156
118	3	29.15470419	0.040065925	0.041047177	0.077378375	0.039293651	0.057367131	0.052874651	0.042169829	0.04203564	0.044521329	0.032851079	0.040590939	0.044871688	0.059561359	0.037378955	0.06035424	0.04021837	25.71480229	0.041898213	0.052795888	0.04098655	0.047575997	0.056235948	0.037285951	0.037992101	0.037806529	0.0420554	0.03430047	0.047578254	0.045945378
118	4	8.046985535	0.146424378	0.131342087	0.200747283	0.133731476	0.170539093	0.168663523	0.158008581	0.14375946	0.150417293	0.118276815	0.146906701	0.144712663	0.167982353	0.136117345	0.172048102	0.1528223	7.583714129	0.163486293	0.139587772	0.141614994	0.149045205	0.1706581	0.147838842	0.13392308	0.129588019	0.159486332	0.135232835	0.143593557	0.150295913
119	1	602.9798876	0.001791551	0.002305416	0.004730781	0.002111536	0.003126362	0.002795578	0.002066973	0.001716876	0.002215317	0.002232967	0.002471013	0.002103305	0.004406846	0.001732725	0.005352983	0.001789596	508.4535514	0.001611292	0.003687965	0.002314627	0.002609507	0.003467828	0.002445436	0.001671449	0.00184964	0.001612117	0.001435202	0.002736855	0.003373673
119	2	95.24606521	0.015235387	0.014386337	0.027171542	0.013861135	0.02226385	0.01871156	0.016007234	0.013047453	0.014953128	0.012520117	0.015619056	0.014989924	0.028450522	0.012867271	0.024200016	0.014596624	74.70185997	0.015426054	0.022024663	0.013839612	0.015940887	0.024210787	0.015023966	0.011824791	0.012666299	0.012721986	0.010857309	0.015214586	0.018040005
119	3	28.58675541	0.039090869	0.037733277	0.071300971	0.037589863	0.05893169	0.052603498	0.045083381	0.036666459	0.039850239	0.031752956	0.040943393	0.044626823	0.066110454	0.037839102	0.053535979	0.041221191	27.48064443	0.034813974	0.051372534	0.040851726	0.047257763	0.059829975	0.03997669	0.037344725	0.036043165	0.038086316	0.031614288	0.045879031	0.045793135
119	4	7.58527325	0.147120532	0.132655508	0.190243065	0.13075231	0.171779378	0.154717865	0.155418276	0.1212868	0.136057647	0.120689105	0.14341937	0.151384866	0.16123065	0.14093365	0.169823342	0.157071298	8.64449095	0.151047118	0.139862687	0.133611378	0.147764014	0.165345785	0.123551032	0.121078053	0.130902522	0.15808733	0.136203986	0.140544553	0.151212245
120	1	625.1816863	0.001968059	0.001886894	0.004900546	0.0020942	0.003375704	0.002795578	0.002249767	0.001955408	0.002079685	0.002309076	0.002326834	0.002322714	0.004614039	0.001725956	0.004792461	0.001789596	445.1178976	0.001566116	0.003810898	0.00220552	0.002741448	0.003163875	0.002407226	0.001806557	0.001785393	0.001372366	0.001416802	0.002619303	0.003272254
120	2	85.78061773	0.015235387	0.014480365	0.028794621	0.014075095	0.021192328	0.020599498	0.014961535	0.014087339	0.013857087	0.012868543	0.015932943	0.015949644	0.025703575	0.012528451	0.028170331	0.013443519	73.07718415	0.012685899	0.021629348	0.01138126	0.019534497	0.023184906	0.01305361	0.012044246	0.012468569	0.013980205	0.011428747	0.014622908	0.01769359
120	3	28.88687883	0.034836081	0.041047177	0.071843596	0.038034309	0.063103845	0.051247738	0.042323174	0.043351165	0.04276967	0.032732005	0.040062258	0.046708183	0.066375957	0.036950911	0.055051148	0.04011281	26.98621337	0.035826008	0.051609759	0.039570896	0.054099796	0.065115308	0.047664515	0.037088501	0.036272403	0.039944185	0.032337491	0.041524771	0.043332471
120	4	7.444918234	0.141783352	0.130028666	0.20658296	0.127111106	0.170539093	0.158664749	0.145057058	0.135527983	0.159751063	0.116013739	0.142079866	0.139523172	0.179325213	0.131250608	0.154991609	0.151830867	8.698283928	0.153712656	0.138969215	0.114174026	0.155451159	0.159369432	0.147838842	0.128434475	0.123891843	0.164482771	0.127949199	0.128058157	0.146997118
121	1	578.0660336	0.001712123	0.002284135	0.004651557	0.002278043	0.003337343	0.00294669	0.002193523	0.002202261	0.00250165	0.002323687	0.002611768	0.002307583	0.004207621	0.001740847	0.004736409	0.00172435	485.3238942	0.001927527	0.003638396	0.002236694	0.00290271	0.003467828	0.002330806	0.001727364	0.001837805	0.001504643	0.001315602	0.002655473	0.003298364
121	2	88.90995357	0.015172431	0.015655719	0.027652454	0.013854419	0.023811604	0.019676506	0.014961535	0.016193774	0.013935376	0.012785687	0.016862051	0.014395811	0.026782733	0.012922427	0.025712517	0.014315379	75.37179314	0.014918618	0.022250557	0.013065686	0.019165922	0.024313375	0.016748028	0.011387318	0.01154971	0.013187993	0.012063677	0.013636777	0.017728759
121	3	28.62392935	0.034658798	0.043532603	0.069021944	0.03760294	0.065711442	0.04971121	0.041096416	0.047909615	0.037952608	0.033849494	0.041912641	0.043769792	0.066464459	0.038235043	0.061616881	0.03763215	25.14476113	0.041695806	0.051425251	0.037009237	0.052826859	0.057504428	0.04305182	0.038654635	0.037612559	0.042308746	0.034507099	0.042321282	0.043973306
121	4	7.641646049	0.141319249	0.137580836	0.198413012	0.12413194	0.164957814	0.166821644	0.154554841	0.15574245	0.142878479	0.122725789	0.149262382	0.145454019	0.174193919	0.136798184	0.168340169	0.165427661	7.118236641	0.145716043	0.141855816	0.126261119	0.162284177	0.169330021	0.137278925	0.119294648	0.126520847	0.159286475	0.133047744	0.127477394	0.145993516
122	1	600.6599976	0.001906281	0.002269948	0.004176216	0.002137305	0.003227204	0.002735133	0.002137279	0.001807019	0.002622211	0.002220067	0.002489143	0.002171397	0.004289669	0.001790934	0.004428122	0.001738332	547.9098601	0.001716704	0.00367012	0.002190603	0.002492225	0.003840862	0.002330806	0.001748057	0.001863166	0.001554246	0.001398402	0.002619303	0.00331409
122	2	90.26587879	0.015801992	0.015044535	0.025728805	0.014268909	0.021576537	0.019970185	0.018420385	0.013589616	0.014561685	0.01252786	0.016246831	0.014395811	0.028906674	0.01288303	0.023632828	0.013977885	79.75474628	0.015426054	0.021798769	0.013343735	0.019073778	0.021235733	0.011575843	0.011953882	0.012608143	0.011929775	0.01149224	0.015214586	0.017697106
122	3	27.75763136	0.037761248	0.043909182	0.068370794	0.038517984	0.066471706	0.054501563	0.046156795	0.039113948	0.03999621	0.033419986	0.04075248	0.042178163	0.063035053	0.03858818	0.059596656	0.040746171	24.44734864	0.035218788	0.051161666	0.043231379	0.048053348	0.054967468	0.045358168	0.039906971	0.035337819	0.040366428	0.033473952	0.043861203	0.043898955
122	4	7.943376279	0.145960275	0.1400435	0.202303463	0.126780088	0.165044471	0.156559744	0.159303733	0.131594357	0.157238125	0.12322574	0.146398613	0.141450697	0.168562212	0.137529456	0.165373822	0.157354565	6.563947697	0.134165381	0.138281929	0.12895694	0.155451159	0.136128056	0.136222933	0.122203153	0.122321743	0.153290748	0.13231938	0.136914787	0.140146445
123	1	605.2366318	0.002073963	0.002376352	0.004628922	0.00221174	0.002804808	0.0027578	0.001996668	0.00221613	0.002320808	0.002320686	0.002503442	0.001914159	0.00445466	0.001683992	0.005521139	0.001691728	481.7518864	0.00126494	0.003638396	0.002556221	0.003151932	0.003177691	0.002674696	0.001769155	0.001787084	0.001587315	0.001453602	0.00259519	0.003277617
123	2	85.95858582	0.014291045	0.014715436	0.02669063	0.013864492	0.018957191	0.020767314	0.017535563	0.016113782	0.013074201	0.01208652	0.016441441	0.01435011	0.025213049	0.013111536	0.026846893	0.014484126	80.27885902	0.013497797	0.021276389	0.01201861	0.018520915	0.021030557	0.013299905	0.011335835	0.012701192	0.013327795	0.011873198	0.014312981	0.017570498
123	3	26.48832932	0.036342985	0.042176916	0.071192446	0.037583325	0.057772015	0.055043867	0.044009967	0.046181076	0.042039812	0.033499368	0.042162296	0.04187208	0.05964986	0.037871206	0.054041035	0.041537871	25.36404275	0.040076552	0.04762964	0.03485205	0.051394806	0.050950615	0.044589385	0.036454703	0.036942481	0.039353045	0.030787771	0.043755001	0.04345993
123	4	7.361999495	0.129252581	0.130028666	0.180905982	0.12413194	0.174387155	0.157612247	0.158008581	0.152828653	0.157238125	0.117754566	0.146121474	0.13299924	0.157719765	0.135310425	0.177239208	0.158770898	6.93760589	0.140384969	0.128797383	0.119237538	0.158013541	0.157377314	0.123551032	0.122757668	0.123599731	0.153490606	0.134504471	0.13110716	0.13753708
124	1	607.2319966	0.001897456	0.002213199	0.004889228	0.001956489	0.003126362	0.002629354	0.00229195	0.002234158	0.002185176	0.002297466	0.002428263	0.002156266	0.004135901	0.001660979	0.004876539	0.001733671	593.4668061	0.001566116	0.003440118	0.002104207	0.00290271	0.003384932	0.002521856	0.001784272	0.001783702	0.001372366	0.001453602	0.002586147	0.003367134
124	2	83.53233541	0.015550168	0.016078847	0.025608577	0.013262097	0.019763631	0.019256964	0.016489864	0.015944912	0.014639973	0.012342033	0.016184053	0.012796276	0.025997891	0.012835753	0.026846893	0.014737247	67.67860806	0.012482925	0.021361099	0.012428336	0.020271648	0.018876207	0.016255439	0.010959877	0.012294102	0.012395782	0.010603337	0.014312981	0.017210014
124	3	28.77359695	0.038115814	0.044059814	0.07064982	0.035886075	0.060322408	0.05106697	0.044623347	0.043657102	0.04276967	0.033274451	0.040862622	0.036852328	0.063189911	0.036779693	0.061616881	0.03990169	24.18739806	0.03380194	0.049079352	0.035728407	0.055531849	0.055601708	0.039592299	0.037302021	0.035761027	0.036312896	0.0309944	0.041737174	0.043502417
124	4	7.173669275	0.139230787	0.141192744	0.178571711	0.122807866	0.156275824	0.155507242	0.153259689	0.144706444	0.132826726	0.116535987	0.146514088	0.126327038	0.148267382	0.133847882	0.146834156	0.16061213	7.26466528	0.1319441	0.136838628	0.122667659	0.145628696	0.15140096	0.130942974	0.118827853	0.123636245	0.142698297	0.139845804	0.12442839	0.139893362
125	1	555.0353342	0.001923932	0.002369258	0.004594969	0.002180398	0.003030461	0.00270491	0.002446622	0.002071901	0.00250165	0.002309076	0.002403995	0.0021487	0.004303249	0.001715127	0.004792461	0.001803577	508.8253052	0.001415528	0.003632448	0.002415941	0.002858729	0.003136243	0.002292596	0.001809343	0.001858093	0.001545979	0.001426002	0.00275494	0.003213174
125	2	79.21995863	0.013472615	0.014151266	0.026810858	0.013139603	0.018573051	0.020431681	0.015202851	0.015304983	0.015187994	0.012349775	0.015732055	0.014761419	0.023790523	0.012914548	0.025712517	0.013443519	73.72974662	0.013193335	0.020838719	0.013384362	0.017599476	0.020004676	0.014285083	0.011553698	0.012049849	0.014399611	0.010603337	0.015327287	0.017201222
125	3	28.40232473	0.03164499	0.038335804	0.073037372	0.035550548	0.053716496	0.047813146	0.040943071	0.041974452	0.038682466	0.03221602	0.039621691	0.037097194	0.056109809	0.035998513	0.059596656	0.041537871	22.80263865	0.037040449	0.046997038	0.038155242	0.050599221	0.055813121	0.042283038	0.035700618	0.037295154	0.034792821	0.033887211	0.042161979	0.042047261
125	4	7.195982399	0.122755144	0.1400435	0.17701553	0.118173606	0.164957814	0.143403463	0.144193623	0.145070668	0.131031771	0.117282056	0.138153732	0.117579039	0.146646974	0.131830582	0.166856995	0.156504765	6.124684478	0.143939019	0.132783641	0.122177642	0.152461714	0.148744803	0.125663016	0.124107168	0.125571484	0.146495591	0.127949199	0.123266865	0.13621058
126	1	585.3508996	0.001915106	0.002277042	0.004753416	0.002064743	0.003414064	0.002893801	0.00215134	0.00168914	0.002094755	0.002221646	0.002462949	0.002088173	0.004279342	0.001800409	0.004259965	0.001677746	497.0962278	0.001430587	0.003473825	0.001979513	0.002580186	0.003481644	0.002903955	0.001741725	0.001590961	0.001537712	0.001297202	0.00261026	0.00330057
126	2	89.67973672	0.013283746	0.015232592	0.02789291	0.012884542	0.021906676	0.021522489	0.015444166	0.013109669	0.015187994	0.012893363	0.015888999	0.013161884	0.027567575	0.012693921	0.021742202	0.014146632	74.77325079	0.011874002	0.020739891	0.012883586	0.017230901	0.021338321	0.015023966	0.011661252	0.011479923	0.012675386	0.01212717	0.014707433	0.016814361
126	3	26.29844883	0.037938531	0.042854759	0.069456045	0.034899109	0.05893169	0.049801594	0.04186314	0.036115773	0.040142182	0.031729907	0.040811222	0.044626823	0.061773891	0.036544269	0.055556204	0.03969057	22.76894429	0.036635636	0.049922821	0.036132879	0.045666592	0.051796268	0.041898646	0.038042272	0.033309951	0.037157382	0.0309944	0.041153066	0.042203044
126	4	6.895702955	0.138070531	0.12428245	0.204637734	0.117842588	0.173639804	0.153139111	0.14462534	0.117171062	0.131749753	0.106894419	0.143072947	0.134481952	0.156369425	0.130166309	0.147575743	0.151405967	6.096067692	0.130611332	0.133677113	0.119890894	0.154597032	0.158705392	0.131998966	0.118268202	0.120386503	0.141898867	0.11653817	0.132123495	0.137022189
127	1	586.1939052	0.001879805	0.002050047	0.004606287	0.002124523	0.003164722	0.00239513	0.002109157	0.00212876	0.002561931	0.002229097	0.002420963	0.002095739	0.004056211	0.001725956	0.0045122	0.001896785	504.8317036	0.001551057	0.003442101	0.00225228	0.00294669	0.002818474	0.002483646	0.001652158	0.001834423	0.001471574	0.001481202	0.002667529	0.003306304
127	2	87.7797423	0.014354001	0.013116954	0.026269832	0.01320085	0.019525515	0.019592598	0.014881097	0.014505071	0.014326819	0.012055549	0.014941058	0.013755997	0.023447154	0.011898089	0.02306564	0.013162274	77.2662785	0.015527541	0.019553947	0.013065686	0.018244483	0.020927968	0.015270261	0.0109873	0.011468292	0.013887004	0.010857309	0.015468163	0.017064062
127	3	27.04152539	0.028099332	0.037883909	0.069347519	0.035718312	0.051282739	0.044740089	0.044623347	0.042601622	0.03809858	0.029120106	0.037639138	0.040647751	0.054428285	0.034457554	0.053788507	0.035784849	23.78852579	0.034004347	0.048367675	0.038559715	0.048371582	0.049470721	0.043436211	0.035643826	0.032375368	0.031668223	0.027688331	0.043595699	0.042118072
127	4	6.521517523	0.126700016	0.120506365	0.180516937	0.123469903	0.17239952	0.143929715	0.151532819	0.135746518	0.142160496	0.106687875	0.132911188	0.128551105	0.138274863	0.121643215	0.166856995	0.150131268	6.304559563	0.132388357	0.130378141	0.10992721	0.155451159	0.137456135	0.111935123	0.111071469	0.115712717	0.138101574	0.121151139	0.138511884	0.137022189
128	1	593.6859145	0.001826853	0.002312509	0.00487791	0.002186644	0.003030461	0.002788022	0.002038851	0.002006721	0.002034474	0.002361966	0.002365437	0.002284885	0.004000428	0.001717834	0.004820487	0.001826879	421.8317548	0.001475763	0.003360807	0.002634155	0.00294669	0.003398748	0.002139757	0.001753843	0.001824279	0.001463306	0.001260402	0.002649445	0.003307028
128	2	84.38297019	0.013157834	0.014010223	0.02729177	0.013540662	0.018930225	0.021690306	0.01817907	0.014780596	0.014091953	0.011738094	0.014909669	0.01343609	0.023496207	0.012260547	0.021931265	0.013612266	70.89674057	0.013903746	0.020542233	0.013520937	0.017230901	0.022671966	0.011083254	0.010961419	0.012445307	0.013187993	0.011682719	0.016003491	0.016926902
128	3	27.0747868	0.034304232	0.038561752	0.063053065	0.036491746	0.055281054	0.046186233	0.045850105	0.039068058	0.041455926	0.031197279	0.038703842	0.04187208	0.055755804	0.036180431	0.05757643	0.036312649	22.21359893	0.043315061	0.045547326	0.039503484	0.047575997	0.047568001	0.04305182	0.036476549	0.036730877	0.038001868	0.02944468	0.042321282	0.0419021
128	4	6.563144231	0.142247454	0.117715346	0.171568899	0.108243051	0.135811133	0.149455353	0.150237667	0.131812892	0.150776284	0.106687875	0.136791132	0.126030495	0.142055816	0.132637502	0.137935116	0.151689234	6.013645261	0.123947488	0.131134155	0.120054234	0.144774569	0.144760567	0.133054958	0.115744982	0.131231147	0.13510371	0.122607866	0.145190654	0.133060143
129	1	593.5042433	0.002144566	0.002092608	0.004459157	0.002170835	0.003529145	0.00294669	0.002081034	0.002045551	0.002592071	0.002505154	0.00251091	0.002262188	0.004518412	0.001765213	0.004568252	0.001850181	512.5992654	0.001566116	0.003733569	0.002501668	0.002990671	0.003315852	0.002674696	0.001734128	0.001741434	0.001455039	0.001297202	0.002860436	0.003354849
129	2	82.69867937	0.014731738	0.015467663	0.027772682	0.012459172	0.022501966	0.020683406	0.017616001	0.01395402	0.016127457	0.013240198	0.016171498	0.014532914	0.023103786	0.012000523	0.026090642	0.0130779	65.85044634	0.011772515	0.021036376	0.014067237	0.018336627	0.020722792	0.013792494	0.010495147	0.011759071	0.01225598	0.010349365	0.015778089	0.017331347
129	3	26.11127125	0.035899778	0.044963605	0.064463891	0.033718226	0.061886966	0.050886202	0.042169829	0.041530845	0.040580096	0.032679084	0.040216457	0.041749647	0.060623374	0.037839102	0.049748056	0.03979613	20.70216895	0.039874145	0.048499467	0.042065143	0.048053348	0.054121815	0.041514255	0.036618756	0.037841797	0.035130615	0.032647435	0.047100347	0.041417048
129	4	6.916317911	0.135285915	0.142506164	0.19296638	0.113208329	0.167438383	0.154191614	0.143761905	0.137859021	0.119903045	0.11646138	0.140578697	0.127661478	0.153398676	0.133620936	0.163149062	0.140641839	5.740807502	0.14971435	0.137663372	0.143738402	0.13666036	0.142768449	0.119327065	0.119087491	0.1394833	0.125710405	0.13693235	0.131252351	0.133636123
130	1	593.3269518	0.001765075	0.002120983	0.004866593	0.002226902	0.00293456	0.002780467	0.001926363	0.001935993	0.002170106	0.002190553	0.002303692	0.002655612	0.003506351	0.00172731	0.004764435	0.001915427	496.8300664	0.001460704	0.003380635	0.002049653	0.002536206	0.003274404	0.002292596	0.001748973	0.00182597	0.001297961	0.001472002	0.002691643	0.003311638
130	2	75.33097885	0.013787396	0.014151266	0.031800323	0.013280968	0.019049283	0.019634552	0.015283289	0.01471838	0.015344571	0.011932536	0.015568833	0.015858242	0.022662312	0.011630185	0.021553139	0.012768531	73.58610802	0.012482925	0.021163442	0.013429887	0.018705203	0.02246679	0.015516555	0.010719888	0.011945169	0.013840403	0.010730323	0.017355898	0.017104507
130	3	25.09897567	0.035013364	0.035850379	0.080200026	0.035992841	0.054064175	0.047451609	0.044009967	0.040934269	0.038390523	0.029996104	0.038696499	0.053074698	0.060623374	0.036587073	0.05050564	0.04000725	22.37609367	0.038862111	0.048473109	0.035323934	0.048689816	0.060675628	0.041898646	0.034752972	0.033944762	0.035637307	0.032234176	0.046728642	0.041887938
130	4	6.931860199	0.137838479	0.121327253	0.225646171	0.113539347	0.188523216	0.150244729	0.138581296	0.128789828	0.138570585	0.101702841	0.135474722	0.171549745	0.144486429	0.124996977	0.159441129	0.147865136	5.914891885	0.140829225	0.132783641	0.113684009	0.132816787	0.148744803	0.105599173	0.111843496	0.114106103	0.140100149	0.125521321	0.141706078	0.130791131
131	1	555.8019561	0.002021011	0.00203586	0.004617604	0.002281083	0.003682586	0.002788022	0.001968546	0.002073288	0.002170106	0.002355808	0.002377071	0.002602651	0.004080118	0.001692114	0.004287991	0.001780275	454.6290923	0.001400469	0.003305289	0.002168202	0.002712128	0.003716517	0.002712906	0.001693865	0.001775249	0.001388901	0.001288002	0.002845365	0.003399874
131	2	71.43454891	0.012654185	0.015984818	0.028433937	0.012991522	0.022025734	0.020305819	0.015765919	0.014416192	0.015031416	0.012645533	0.015920388	0.015172728	0.022711365	0.01203992	0.021931265	0.0130779	68.94808769	0.013193335	0.020245747	0.01243663	0.018060196	0.020927968	0.017979501	0.011550933	0.012224316	0.012395782	0.012000184	0.017271373	0.017185396
131	3	24.08293399	0.035545212	0.039390227	0.066091767	0.035121332	0.054759535	0.049620826	0.040789726	0.039526962	0.040434125	0.032920631	0.039460149	0.048667111	0.053189267	0.035870099	0.045455076	0.041221191	21.3585197	0.037850077	0.045178308	0.036154832	0.052349508	0.049047895	0.043436211	0.034916814	0.033539188	0.035975101	0.030374512	0.046144534	0.040776213
131	4	6.67679175	0.133429505	0.119685477	0.198023967	0.111884255	0.173019662	0.142877212	0.126493208	0.126640902	0.112723222	0.113708697	0.138153732	0.157612255	0.150968063	0.126005627	0.161665889	0.148714935	5.627721654	0.151935631	0.126804254	0.115036388	0.137087423	0.136792096	0.117215082	0.110589745	0.115384091	0.135503425	0.127220836	0.153030949	0.133060143
132	1	553.288047	0.001703297	0.002255761	0.00449311	0.00210112	0.003586685	0.002629354	0.00215134	0.001960956	0.002320808	0.002291016	0.002331659	0.002602651	0.004327156	0.001740847	0.004848513	0.001756973	512.8589726	0.001551057	0.003495636	0.002260074	0.002462905	0.003094795	0.002216176	0.00163802	0.001908815	0.001570781	0.001324802	0.002736855	0.003262412
132	2	71.68172728	0.013409659	0.015279606	0.025668691	0.012768764	0.020239863	0.019466735	0.015846357	0.014753932	0.01479655	0.012194919	0.015148224	0.014761419	0.025458312	0.012118716	0.022876578	0.013556017	73.13410681	0.01156954	0.020513997	0.013247786	0.016678038	0.021338321	0.012561021	0.010959877	0.011898644	0.011976376	0.011936691	0.015496338	0.016784468
132	3	25.24289182	0.033595101	0.036001011	0.066091767	0.034550505	0.065885281	0.046728537	0.039409622	0.041209612	0.033135546	0.031620652	0.037668509	0.044443173	0.060180868	0.036426557	0.052273338	0.034940369	21.87566879	0.036635636	0.045758193	0.037413709	0.052031274	0.054333228	0.037285951	0.0344622	0.032992545	0.032934952	0.028514848	0.049967787	0.041123185
132	4	6.321061042	0.129252581	0.117551168	0.185185478	0.114532403	0.168058525	0.142614086	0.142035036	0.128498448	0.124928921	0.106762482	0.128823389	0.151088323	0.144756497	0.135486939	0.155733196	0.138658973	5.82770728	0.130167075	0.125292225	0.108457158	0.143066314	0.135464017	0.124607024	0.104893924	0.116917678	0.134903853	0.114595867	0.148239658	0.130415871
133	1	512.2699313	0.001844503	0.002262854	0.004017768	0.002092026	0.003164722	0.002780467	0.00202479	0.002137081	0.002139966	0.002260344	0.002382788	0.002284885	0.00417035	0.001747615	0.004960617	0.001775615	478.6020742	0.001626351	0.003749432	0.002400354	0.003019991	0.0033573	0.003515314	0.001670056	0.001803991	0.001463306	0.001426002	0.002884549	0.003244465
133	2	71.18906936	0.015046518	0.014480365	0.023684928	0.013027182	0.02107327	0.020179956	0.016328988	0.013696271	0.014874839	0.012196402	0.016372386	0.014030203	0.024981123	0.012087197	0.019662513	0.014737247	66.72354958	0.013903746	0.020626944	0.013748562	0.01815234	0.021543497	0.014285083	0.010792058	0.012235947	0.011696771	0.011047789	0.016059841	0.017086922
133	3	23.89989323	0.036963475	0.034419376	0.06294454	0.035195406	0.05858401	0.048988138	0.039409622	0.038716231	0.036784836	0.03173	0.039871345	0.036485029	0.056750394	0.035088919	0.050000584	0.03815995	19.14832394	0.038862111	0.04929022	0.032425215	0.049962752	0.054967468	0.038823516	0.03582873	0.033927128	0.035637307	0.031820918	0.048905772	0.041555128
133	4	5.93207267	0.140158993	0.12017801	0.179738846	0.114201384	0.182321794	0.150507855	0.138149579	0.12438271	0.121339009	0.111221734	0.139031338	0.128551105	0.158844145	0.125249139	0.159441129	0.14588227	4.794414991	0.13549815	0.132439998	0.11352067	0.130681469	0.162025589	0.108767148	0.105759386	0.11804961	0.129507699	0.121393927	0.14867523	0.129630443
134	1	593.1549634	0.001747424	0.002014579	0.004798687	0.002237702	0.003107182	0.002682244	0.001841997	0.002030296	0.002350948	0.002288436	0.002376489	0.002466465	0.004111994	0.001721895	0.005100748	0.001733671	445.1356919	0.001701645	0.003570982	0.002230569	0.002814749	0.003481644	0.002025127	0.001750843	0.001749888	0.001405436	0.001352402	0.002875506	0.00319074
134	2	72.18125151	0.014165132	0.015279606	0.027832796	0.012670582	0.02107327	0.017452935	0.016087673	0.013678495	0.015031416	0.011869722	0.015286334	0.013618894	0.026095996	0.011866571	0.020985951	0.013415394	62.85043173	0.012787386	0.019779841	0.012391236	0.014558729	0.020620204	0.011083254	0.011631153	0.011666022	0.011370567	0.010984296	0.016341592	0.016650825
134	3	22.66920872	0.034481515	0.037808593	0.061099614	0.034454663	0.053194976	0.044920857	0.040943071	0.037308925	0.037368722	0.031025284	0.038916783	0.039974369	0.055047794	0.035249435	0.055556204	0.03974335	18.248467	0.035421195	0.048894844	0.034401809	0.048530699	0.053698988	0.041514255	0.034846536	0.033891861	0.036735139	0.02944468	0.04805616	0.040372593
134	4	6.009112575	0.128092324	0.126745114	0.176626485	0.116518514	0.132710422	0.130773434	0.139444731	0.123399303	0.121698001	0.110691779	0.133719509	0.127364936	0.125041526	0.125299572	0.166115409	0.135543041	4.72515479	0.138163688	0.130653055	0.116995222	0.13666036	0.154721157	0.126719007	0.114240907	0.115530147	0.124711117	0.122607866	0.150417517	0.129935887
135	1	529.507446	0.002012185	0.001915269	0.004911863	0.002203801	0.003318163	0.002780467	0.001645142	0.00194154	0.002350948	0.002351646	0.002443724	0.002405939	0.004781388	0.001865387	0.004231939	0.001733671	467.8763017	0.001505881	0.003783139	0.00218214	0.00293203	0.003799414	0.002789326	0.001711842	0.001927413	0.001463306	0.001508802	0.002824266	0.003252761
135	2	77.44306237	0.01649451	0.014480365	0.025969261	0.012811139	0.024764068	0.020431681	0.015444166	0.013420745	0.013857087	0.011885207	0.01580111	0.014715718	0.030167364	0.013340042	0.025712517	0.013246647	54.33513802	0.01156954	0.022857647	0.01165441	0.017507333	0.022056437	0.014038788	0.011669881	0.012201053	0.011650171	0.0100319	0.01496101	0.016810844
