Year	Age	Bulgaria	Canada	Denmark	EnglandandWales	Finland	France	Germany	Greece	Netherlands	NewZealand	Poland	Portugal	USA
42	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
43	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
43	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
43	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
43	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
44	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
44	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
44	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
44	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
45	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
45	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
45	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
45	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
46	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
46	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
46	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
46	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
47	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
47	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
47	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
47	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
48	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
48	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
48	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
48	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
49	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
49	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
49	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
49	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
50	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
50	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
50	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
50	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
51	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
51	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
51	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
51	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
52	1	90897.86092	465657.7524	70353.45245	715939.3399	66832.27611	777945.1765	1032778.967	134068.5573	213041.9838	58171.60175	514011.8244	129844.8992	4077506.653
52	2	16206.56707	62726.82133	12144.0641	108378.5755	12066.67746	118582.9157	161127.896	21184.30333	33744.82576	7464.409776	63166.88462	20848.76759	528062.13
52	3	9292.946535	32961.50975	6043.863685	64136.27833	6609.645756	77013.44438	127842.6814	16703.52564	18154.92325	3894.263013	38593.71474	14765.69281	265683.5486
52	4	2445.790769	14127.04148	2270.28249	26390.65538	2636.764874	37983.68686	41734.39897	6240.055769	6725.995821	1513.617853	13177.72167	5682.272739	111865.7458
53	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
53	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
53	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
53	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
54	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
54	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
54	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
54	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
55	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
55	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
55	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
55	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
56	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
56	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
56	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
56	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
57	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
57	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
57	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
57	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
58	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
58	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
58	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
58	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
59	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
59	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
59	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
59	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
60	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
60	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
60	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
60	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
61	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
61	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
61	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
61	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
62	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
62	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
62	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
62	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
63	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
63	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
63	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
63	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
64	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
64	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
64	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
64	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
65	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
65	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
65	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
65	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
66	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
66	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
66	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
66	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
67	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
67	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
67	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
67	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
68	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
68	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
68	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
68	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
69	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
69	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
69	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
69	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
70	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
70	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
70	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
70	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
71	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
71	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
71	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
71	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
72	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
72	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
72	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
72	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
73	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
73	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
73	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
73	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
74	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
74	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
74	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
74	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
75	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
75	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
75	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
75	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
76	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
76	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
76	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
76	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
77	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
77	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
77	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
77	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
78	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
78	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
78	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
78	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
79	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
79	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
79	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
79	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
80	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
80	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
80	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
80	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
81	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
81	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
81	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
81	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
82	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
82	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
82	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
82	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
83	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
83	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
83	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
83	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
84	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
84	2	16487.61918	65285.15705	12334.52272	110839.2557	12429.62896	124402.8273	159028.0479	21494.80186	34618.84566	7693.096987	66773.09295	21386.71254	549201.6811
84	3	9276.083119	33812.06194	6251.226035	64464.8177	6722.511093	75891.28961	133081.3596	16564.0866	18563.97526	4039.000353	38380.50321	14823.62837	272989.6082
84	4	2500.11325	14646.42279	2294.346704	26944.46199	2721.937043	39222.50525	42738.79622	6501.908878	6898.897042	1564.731795	13933.73609	5906.737538	113413.3772
85	1	89597.82039	467952.1143	70805.42807	718874.9154	66599.886	776287.9401	1037928.921	132949.5345	213763.6396	59524.25123	509353.4603	129078.362	4092016.136
