Year	Age	Bulgaria	Canada	Denmark	EnglandandWales	Finland	France	Germany	Greece	Netherlands	NewZealand	Poland	Portugal	USA
84	4	0.160392734	0.117776199	0.145575209	0.13063909	0.118298107	0.107718769	0.130115972	0.141650709	0.138282974	5.572769365	0.12415909	0.140854539	0.130884031
85	1	0.004241175	0.002140898	0.002033742	0.001883499	0.001951955	0.002222114	0.002434088	0.002346755	0.001857191	502.3483098	0.003661505	0.002262192	0.003198959
85	2	0.024988447	0.013511813	0.014998554	0.01452554	0.014803338	0.012017412	0.015544428	0.015026889	0.013547534	74.90858976	0.020367485	0.013092241	0.017325147
85	3	0.06144835	0.036758455	0.042071747	0.040704373	0.039866055	0.032085369	0.039404467	0.039543382	0.039700548	21.42904641	0.045830561	0.039396562	0.042393555
85	4	0.172792173	0.116752058	0.1390374	0.127039093	0.132993524	0.113531759	0.139264568	0.126424411	0.137848122	5.325519221	0.127603967	0.121725402	0.133158895
86	1	0.004721097	0.002045942	0.002104358	0.001870979	0.002267271	0.002249165	0.002483923	0.002211365	0.001880582	550.1009716	0.003649725	0.002231203	0.00321482
86	2	0.02395737	0.013255721	0.017349678	0.014227811	0.015205603	0.012475601	0.016116654	0.012328562	0.014558544	74.15832466	0.021146242	0.013419547	0.017037457
86	3	0.065652711	0.036069914	0.040152124	0.041573064	0.042246118	0.031993131	0.042297434	0.038637808	0.043579028	22.56937052	0.048045227	0.040948139	0.041591327
86	4	0.170392281	0.112655494	0.152548871	0.135538056	0.139606462	0.119727181	0.147430451	0.129961834	0.141181988	5.831983737	0.135354939	0.122233296	0.132647492
87	1	0.004509038	0.002191576	0.002005496	0.001663711	0.002507512	0.002166722	0.002366902	0.001978194	0.001889938	510.247967	0.003549598	0.002192467	0.003231114
87	2	0.023896719	0.012948094	0.016295726	0.012766235	0.015607867	0.012154065	0.016047484	0.013072928	0.013460876	76.03988848	0.021131266	0.013653337	0.017112111
87	3	0.05778301	0.035333001	0.043351496	0.034639049	0.036742223	0.032493848	0.039960517	0.039301895	0.039862152	23.35130178	0.049582466	0.041690198	0.04236425
87	4	0.164392553	0.116410678	0.132499591	0.112082401	0.138871691	0.110089857	0.1332045	0.124117396	0.139877432	6.338505287	0.132053599	0.113599088	0.131368983
88	1	0.004252336	0.002148228	0.002316207	0.002008694	0.002417422	0.002358661	0.00241258	0.002346755	0.001852513	560.2771276	0.003614386	0.002130489	0.003323352
88	2	0.024139325	0.012695635	0.015728213	0.01409248	0.014722885	0.012129949	0.015267747	0.014142954	0.014183026	73.86172027	0.021370884	0.012905209	0.016942774
88	3	0.062095175	0.034637447	0.041111935	0.041247305	0.040609825	0.03171642	0.039006214	0.039060409	0.038892532	24.07816899	0.047237526	0.040003701	0.042518102
88	4	0.156392915	0.116410678	0.146446916	0.135872076	0.135197837	0.111211662	0.138469038	0.117350153	0.138717826	6.741648856	0.133488964	0.121217507	0.132691578
89	1	0.004721097	0.002037404	0.002217344	0.001996175	0.002057061	0.002322889	0.002403082	0.002196322	0.001955431	510.3152945	0.003461251	0.0020995	0.003209582
89	2	0.025898221	0.013723635	0.017187532	0.014281944	0.013516091	0.012469136	0.015657615	0.013770771	0.014125254	64.04930016	0.019498872	0.011408953	0.017053844
89	3	0.062202979	0.037384598	0.043351496	0.040766423	0.039122286	0.031535376	0.039667464	0.037671863	0.041693656	21.88895781	0.048436051	0.035079131	0.04197962
89	4	0.150393187	0.11914172	0.126397636	0.126408165	0.127115357	0.111397896	0.141136404	0.11381273	0.148284573	6.175786128	0.127962808	0.112752597	0.135909893
90	1	0.004241175	0.002071289	0.002302083	0.001941923	0.002327331	0.002272498	0.002258505	0.002166235	0.001857191	461.121766	0.003608496	0.002279367	0.003178071
90	2	0.024988447	0.013389899	0.015079627	0.013966171	0.016653755	0.012259411	0.01560731	0.01293336	0.014038596	71.7015379	0.020681983	0.013007464	0.017150348
90	3	0.062957607	0.036550221	0.041271904	0.039773633	0.042246118	0.031323966	0.037330547	0.036766289	0.038299986	23.91450774	0.045674232	0.037933241	0.041693895
90	4	0.168392372	0.117434818	0.12683349	0.124849403	0.13336091	0.115356261	0.134351	0.107814492	0.129585932	6.524789989	0.125953297	0.117202358	0.137109046
91	1	0.004631809	0.00207205	0.002513932	0.002014259	0.002267271	0.002172148	0.002404227	0.002098541	0.001819767	531.4387472	0.003759668	0.002207961	0.003241622
91	2	0.024442583	0.013463911	0.017511825	0.013975193	0.014240168	0.012292252	0.015563292	0.013165974	0.014558544	71.5985081	0.021086338	0.014167675	0.016900895
91	3	0.064682473	0.03670307	0.041111935	0.038873917	0.040461071	0.033367061	0.039705035	0.039422639	0.038784796	23.42976959	0.052344285	0.038587044	0.042184756
91	4	0.173992118	0.125286565	0.142524231	0.127001979	0.137402149	0.119276408	0.140528057	0.115658342	0.149299228	6.434863236	0.141383473	0.11630786	0.138361103
92	1	0.004721097	0.002176307	0.00233033	0.001933577	0.002072076	0.002206655	0.002461901	0.0021888	0.00188526	493.9313816	0.00359279	0.002271573	0.00337919
92	2	0.025898221	0.014031945	0.014998554	0.014859356	0.014722885	0.012507754	0.015707921	0.014329046	0.014385228	76.35428166	0.021325955	0.013241677	0.017392518
92	3	0.073091195	0.038268067	0.037592626	0.040968083	0.040461071	0.033719285	0.039644921	0.041173414	0.040239226	23.89415906	0.051875297	0.037528487	0.043298351
92	4	0.191191339	0.126652086	0.135550568	0.131047337	0.143280316	0.121868809	0.139217772	0.121041376	0.148719425	6.355335618	0.149062677	0.121264998	0.138220026
93	1	0.004888512	0.002109605	0.002358576	0.001971136	0.002267271	0.002376967	0.00247113	0.002166235	0.002086417	536.105312	0.003736109	0.002300928	0.003293914
93	2	0.029294709	0.014369997	0.016214653	0.014733047	0.016975567	0.012766574	0.016638574	0.012607699	0.015627326	73.56747903	0.02234433	0.012390871	0.017627404
93	3	0.073522411	0.039241987	0.048790429	0.042596878	0.039568548	0.034264966	0.042214778	0.041414901	0.045841475	23.74948707	0.051797132	0.038924343	0.044507189
93	4	0.19999094	0.129383128	0.150369602	0.142329804	0.163119129	0.132224284	0.152297224	0.120426172	0.156691714	6.537116151	0.1456178	0.124264875	0.143854282
94	1	0.004966639	0.002057542	0.002118482	0.001994784	0.002477482	0.002335474	0.002456446	0.002113584	0.002048992	518.2958357	0.003775374	0.00215373	0.003239654
94	2	0.028263632	0.01416544	0.018322557	0.014904467	0.016010132	0.012588138	0.016600845	0.014933843	0.014240798	86.38812429	0.022883469	0.013793611	0.017447143
94	3	0.073953628	0.038601818	0.049590272	0.042255607	0.038081008	0.035050136	0.043236709	0.040086726	0.039969887	26.31781242	0.053933634	0.045130651	0.043858812
94	4	0.201190886	0.134162452	0.152548871	0.1442597	0.135565222	0.134489115	0.154098865	0.132422649	0.153502798	6.789099664	0.15056981	0.131544697	0.142126091
95	1	0.005011283	0.002210038	0.002259714	0.002100505	0.002207211	0.002350932	0.002500589	0.002113584	0.002091095	545.457812	0.003779301	0.002300928	0.003256142
95	2	0.028506238	0.014420848	0.016620019	0.01413759	0.013676997	0.012764983	0.016393335	0.014189477	0.014962948	83.94416468	0.021655429	0.012998725	0.017740295
95	3	0.075247277	0.039143803	0.046550868	0.043434545	0.041651103	0.03523461	0.043244223	0.043527906	0.043417425	25.29905299	0.05247456	0.040071161	0.044430263
95	4	0.202390832	0.129041748	0.141652523	0.140028775	0.156506191	0.132831903	0.1537011	0.132115047	0.169012524	6.555104193	0.147770848	0.134422766	0.142258351
96	1	0.004955478	0.002195237	0.002104358	0.002040689	0.002297301	0.002251742	0.002492087	0.002218887	0.001801055	482.7089013	0.003828383	0.002347411	0.003266174
96	2	0.026747343	0.014217658	0.0151607	0.015545034	0.015044697	0.012314833	0.016525387	0.013724248	0.014067482	86.8697987	0.022284425	0.012250597	0.017605554
96	3	0.072983391	0.038796746	0.051509896	0.043946452	0.042394872	0.035471791	0.04322168	0.039965983	0.040670168	26.63846135	0.053412536	0.042162417	0.044148201
96	4	0.201190886	0.136552114	0.149933748	0.150531861	0.151362795	0.130664779	0.15302256	0.136575276	0.157851319	6.838319416	0.152148712	0.125280664	0.142469966
97	1	0.004654131	0.002072966	0.002499808	0.002165884	0.002177181	0.002223402	0.00249865	0.002437015	0.001903972	531.7675688	0.003773411	0.002355158	0.003314074
97	2	0.029294709	0.013801962	0.017836118	0.015418725	0.012711562	0.013006135	0.016682592	0.015306026	0.015280694	76.47146427	0.022958349	0.014635255	0.017758504
97	3	0.078265793	0.03767699	0.043671433	0.045823445	0.047898768	0.036012038	0.04313151	0.044795709	0.04497959	25.85917489	0.051510528	0.039733862	0.04461342
97	4	0.201190886	0.13143141	0.149933748	0.155059693	0.1638539	0.132653434	0.157257588	0.144880529	0.162634693	7.138148455	0.145043654	0.139163116	0.14575882
98	1	0.004832707	0.002043057	0.002485685	0.002197879	0.002117121	0.002393442	0.002521435	0.002301625	0.001955431	531.6944622	0.00379697	0.002525598	0.003326782
98	2	0.02856689	0.013337681	0.017106458	0.015364593	0.013837903	0.013777822	0.017116477	0.013538157	0.01487629	77.73541009	0.022104712	0.013606579	0.018275618
98	3	0.075786298	0.036355293	0.046070962	0.046412913	0.044923689	0.035023782	0.045934307	0.045037195	0.045087326	26.2407734	0.052995657	0.041892577	0.045415648
98	4	0.205190705	0.134503833	0.159958388	0.160775153	0.142545545	0.1374466	0.165025706	0.137959485	0.162489742	7.411783837	0.148344994	0.148305218	0.148871327
99	1	0.005413078	0.002124713	0.002203221	0.002100505	0.002417422	0.002414343	0.002419601	0.002301625	0.001791699	540.5521786	0.003645798	0.002424884	0.003324565
99	2	0.028627541	0.014922819	0.017511825	0.015481879	0.015366509	0.01362663	0.016223553	0.015724732	0.01429857	74.15832466	0.023153039	0.014869045	0.017880499
99	3	0.068240009	0.04068848	0.047990586	0.047498777	0.045667459	0.034196964	0.044266154	0.047874659	0.047026566	24.22241227	0.055366653	0.044658432	0.045221502
99	4	0.197991031	0.130065889	0.16126595	0.157323609	0.161282202	0.132381275	0.160463106	0.151032569	0.165968559	6.729601751	0.153440541	0.151521884	0.14817476
100	1	0.004721097	0.002129451	0.00233033	0.002136672	0.002447452	0.002402459	0.002591011	0.0021888	0.001992855	536.2911624	0.00390495	0.002542485	0.003420719
100	2	0.030750346	0.014580451	0.017025385	0.015806674	0.014401073	0.013279441	0.016670015	0.016143438	0.015540668	76.45190887	0.022299401	0.015297791	0.01861065
100	3	0.074708257	0.039575018	0.042391684	0.045932031	0.043138642	0.035181903	0.044363839	0.047935031	0.044063838	25.57575231	0.054506841	0.050684469	0.046118972
100	4	0.205990669	0.135869354	0.158650826	0.152758663	0.149893254	0.131302169	0.159878158	0.148725554	0.166838263	7.097887536	0.153584077	0.164103677	0.151075653
101	1	0.005223341	0.002096012	0.002047866	0.002192315	0.002057061	0.002393705	0.002558092	0.002121106	0.002048992	565.2184431	0.003810713	0.002626312	0.0034012
101	2	0.032387939	0.013838968	0.018403631	0.01631191	0.01568832	0.014028574	0.017418311	0.016189961	0.015945072	73.00716503	0.024455959	0.015991238	0.018951144
101	3	0.080421875	0.037753415	0.045271119	0.049267183	0.04269238	0.035738694	0.045986906	0.048055774	0.046272417	25.94566843	0.054637116	0.047694126	0.046928526
101	4	0.215590234	0.133821072	0.168239612	0.169905044	0.149893254	0.141662053	0.167973847	0.159799225	0.170172129	7.709786124	0.1621245	0.164388547	0.154302785
102	1	0.005803713	0.002172484	0.002485685	0.002086594	0.002237241	0.002357373	0.00249091	0.002406928	0.001997533	536.0310079	0.003869611	0.002689741	0.003436135
102	2	0.028870148	0.015059945	0.017430751	0.015111974	0.01512515	0.013842129	0.017682415	0.014142954	0.015771756	71.35603444	0.024126485	0.016420858	0.019415454
102	3	0.078697009	0.041015218	0.050390115	0.045652809	0.044774935	0.037527363	0.046234875	0.046244627	0.04788845	24.71835675	0.052761163	0.051020642	0.047393745
102	4	0.217990125	0.141672819	0.156471557	0.160181339	0.157608348	0.14756834	0.169775488	0.155646598	0.181188383	7.184711368	0.157746636	0.180355368	0.157062601
103	1	0.005424239	0.002328194	0.002302083	0.002214572	0.002492497	0.00245153	0.002569327	0.002527275	0.001838479	555.4214603	0.004071829	0.002773509	0.003452266
103	2	0.032145332	0.015604819	0.017268605	0.017385537	0.015849226	0.015088881	0.017852197	0.016515621	0.015973958	83.07231576	0.024396054	0.017487494	0.019386321
103	3	0.082793566	0.042329182	0.046870806	0.049174109	0.049535061	0.039532948	0.048526706	0.05059138	0.047134301	28.02126831	0.057294715	0.058285325	0.048822371
103	4	0.257588331	0.148500424	0.169983028	0.175360711	0.17267115	0.162804392	0.171787712	0.180408557	0.177854517	7.892630909	0.168798948	0.203157833	0.159460907
104	1	0.005959966	0.002296139	0.002443316	0.001428621	0.002387391	0.002569923	0.002505189	0.002602491	0.002119163	486.3110849	0.004313311	0.002998179	0.003488325
104	2	0.036148336	0.015694727	0.018241484	0.011449012	0.016090585	0.014911237	0.018405558	0.017725216	0.016811652	73.87997289	0.024770457	0.019030508	0.01940635
104	3	0.09702371	0.04274709	0.053589488	0.035585302	0.057270266	0.045433409	0.047903027	0.05403256	0.048965805	25.75541508	0.060968455	0.067190028	0.049631926
104	4	0.305986139	0.152255608	0.178700106	0.124849403	0.210879234	0.179412303	0.181778634	0.191020825	0.198002665	7.37910728	0.189109366	0.237356069	0.164918817
105	1	0.007186713	0.002526098	0.002137279	0.002006721	0.002592071	0.002658773	0.002731132	0.002685875	0.002013296	538.7315873	0.004181677	0.003312177	0.003611992
105	2	0.041057883	0.015769861	0.018339947	0.016709273	0.017066921	0.015842463	0.018331046	0.020108434	0.015890352	96.70791124	0.024961284	0.018938416	0.019510075
105	3	0.110369996	0.042770916	0.047076864	0.052774002	0.05488531	0.046110485	0.049673969	0.067460574	0.048821513	30.5713687	0.06581694	0.067209852	0.04967355
105	4	0.321740316	0.158226846	0.18175304	0.187065768	0.178777594	0.195013241	0.192242003	0.225520451	0.230012433	8.437946194	0.196976147	0.2486021	0.168587647
106	1	0.00700563	0.002335816	0.002685659	0.002300725	0.002577001	0.002621592	0.002735631	0.002791797	0.001859502	572.4906004	0.004381937	0.002696502	0.003602466
106	2	0.040156173	0.016195232	0.015524604	0.019100121	0.014483396	0.015224321	0.019643097	0.022256381	0.016593465	72.1910107	0.026937856	0.01716294	0.020088607
106	3	0.114059848	0.043951798	0.053517347	0.059443412	0.054155453	0.047556144	0.052133803	0.070949914	0.051354953	25.06135506	0.072907352	0.060198995	0.05021525
106	4	0.337691166	0.16385416	0.158008581	0.216604385	0.217189647	0.199922013	0.206122042	0.245092246	0.234544698	7.56052311	0.226529442	0.219037724	0.175525589
107	1	0.006009676	0.002285527	0.00215134	0.002322914	0.002170106	0.002516764	0.002671951	0.002753968	0.001924748	582.408981	0.004136073	0.002891336	0.003495566
107	2	0.03534705	0.016109673	0.019868276	0.018949026	0.015892591	0.014719074	0.019021599	0.018600302	0.014793496	77.94437406	0.025977807	0.016070339	0.019198828
107	3	0.100494214	0.04354435	0.04661683	0.056613501	0.05109005	0.044639363	0.049989709	0.062624471	0.047343672	27.49258972	0.073408161	0.059187814	0.049758522
107	4	0.296452383	0.169481475	0.168801517	0.219591027	0.182726496	0.184328796	0.197553831	0.230858213	0.231712033	8.309564543	0.214020838	0.20711397	0.170385403
108	1	0.005783323	0.002311573	0.001996668	0.002162044	0.001944053	0.0024098	0.002662544	0.002489163	0.001999314	485.6837675	0.004120211	0.002650971	0.003389126
108	2	0.034685796	0.015667514	0.019546522	0.017295875	0.015657725	0.014719765	0.018845822	0.018691704	0.015355986	80.08126804	0.026500187	0.017716971	0.018973746
108	3	0.093440085	0.042396159	0.049837071	0.055863958	0.047294789	0.045171245	0.052757941	0.060114595	0.051777193	26.17778114	0.072248391	0.060827962	0.048653879
108	4	0.259493096	0.157895827	0.166642929	0.205859759	0.175187682	0.187253963	0.20917057	0.200462623	0.233978165	7.388544423	0.221237341	0.221379835	0.167217512
109	1	0.005398523	0.002202466	0.002601293	0.002145402	0.002290667	0.002397137	0.00275955	0.002648046	0.001868823	451.529784	0.004042883	0.002705741	0.003436795
109	2	0.031920551	0.01512509	0.018259508	0.017153668	0.015109705	0.014852819	0.020754259	0.018920208	0.016818461	92.8890191	0.02655666	0.015895579	0.018986055
109	3	0.089316132	0.041012668	0.051983899	0.053676514	0.046564931	0.044182531	0.055768484	0.056502822	0.053202254	27.92882011	0.0754114	0.053950849	0.048806121
109	4	0.267273999	0.153592587	0.194272845	0.197773972	0.160828036	0.176295606	0.226468655	0.193642149	0.218681772	7.503513233	0.223093013	0.201778927	0.168098936
110	1	0.005240075	0.00229187	0.002193523	0.002267442	0.002305738	0.002509544	0.002733111	0.002352978	0.002078541	616.1067953	0.003844605	0.002743262	0.003533469
110	2	0.030778384	0.015975831	0.018903015	0.017242547	0.013935376	0.013258313	0.019636819	0.017046468	0.014934118	77.43743061	0.025455427	0.014886688	0.019485457
110	3	0.084975129	0.043374434	0.046770174	0.053278796	0.043353556	0.039962772	0.05425587	0.054115379	0.050141013	26.93735209	0.068241914	0.050424242	0.048968985
110	4	0.228758532	0.15293055	0.172686973	0.186810811	0.170161806	0.165396523	0.21533691	0.180446015	0.211458475	7.931804679	0.209622208	0.165462501	0.167077881
111	1	0.005058993	0.002338663	0.002081034	0.002234158	0.00253179	0.002302626	0.002761791	0.002345412	0.002083202	548.071673	0.003870381	0.002393875	0.003458259
111	2	0.031860437	0.015104944	0.018420385	0.016096007	0.017536652	0.013627338	0.019052988	0.01668086	0.014118507	82.1574782	0.024805982	0.015168129	0.018966712
111	3	0.083564304	0.041051898	0.055357485	0.049592265	0.044813272	0.0378654	0.054791893	0.050381173	0.046921432	27.35751556	0.068742723	0.050379111	0.048522879
111	4	0.233427073	0.149951383	0.207224368	0.178943559	0.150417293	0.152571123	0.213650981	0.173032457	0.220947904	7.843851426	0.196907419	0.159633802	0.168596374
112	1	0.004923181	0.002267627	0.001799814	0.002196714	0.002350948	0.002303916	0.002698282	0.002292451	0.001957371	504.6486657	0.004058745	0.002299041	0.003441786
112	2	0.031800323	0.014425788	0.017616001	0.016140446	0.016597189	0.01310857	0.019712152	0.015812541	0.015496609	85.80658584	0.024918929	0.013111211	0.019154867
112	3	0.081610852	0.039073581	0.052597278	0.049163954	0.046710902	0.037614022	0.052192546	0.048544678	0.046499192	27.6362364	0.063365609	0.048536704	0.048703446
112	4	0.226813306	0.149951383	0.199453454	0.186191629	0.155443169	0.139241355	0.211041257	0.158650153	0.206359677	7.669656736	0.191409131	0.151578679	0.166048098
113	1	0.005002405	0.00220691	0.002376316	0.002088543	0.002230387	0.002374865	0.002588725	0.002118437	0.001803577	478.4170029	0.003773225	0.002199205	0.003455341
113	2	0.028914849	0.01466406	0.017374686	0.016202662	0.014874839	0.012690459	0.018356157	0.014761419	0.013612266	79.38482467	0.02395888	0.013938784	0.018803176
113	3	0.077812475	0.039757712	0.050910485	0.048062583	0.04087204	0.036648203	0.050511047	0.046402101	0.046393632	28.2518515	0.058752887	0.042827944	0.047658992
113	4	0.19063211	0.138696754	0.195999715	0.171149152	0.165853912	0.134093479	0.193327464	0.152867577	0.195737181	8.488265705	0.173264783	0.147056256	0.160733372
114	1	0.004911863	0.00228799	0.002390377	0.002157883	0.00247151	0.002346763	0.002523806	0.00205791	0.001957371	634.6966389	0.003674086	0.002409636	0.0034484
114	2	0.031259296	0.014734105	0.01769644	0.015607172	0.014561685	0.012993888	0.017634215	0.014761419	0.014793496	72.24656066	0.022292912	0.013073173	0.01876449
114	3	0.07813805	0.040051856	0.047996933	0.047205962	0.043937443	0.034653752	0.045136125	0.048177379	0.043015711	24.99561833	0.056986874	0.041141763	0.04852996
114	4	0.210473411	0.138034717	0.169664951	0.167834708	0.141801505	0.131291615	0.172218719	0.149902154	0.180865688	7.26466528	0.160343807	0.151960009	0.161012635
115	1	0.004606287	0.002200843	0.002165401	0.002127373	0.002094755	0.002298756	0.002538734	0.002428636	0.001887465	616.0045422	0.003626499	0.002369181	0.003422533
115	2	0.028073253	0.014665335	0.018339947	0.015304983	0.014013664	0.012465918	0.016899718	0.014715718	0.014202881	78.87228334	0.021572875	0.014203812	0.018787349
115	3	0.077378375	0.039611716	0.051523864	0.046119888	0.043937443	0.033684594	0.045194868	0.045789936	0.03900443	26.49068145	0.054614618	0.042806676	0.047634208
115	4	0.201914418	0.14399305	0.176140713	0.158801937	0.143596461	0.124270236	0.164135502	0.155091645	0.166135828	7.69428385	0.153883319	0.145535132	0.157146586
116	1	0.004696828	0.00212839	0.0024185	0.002113505	0.002441369	0.002297466	0.002443365	0.002504295	0.001859502	567.1510369	0.00377719	0.002456572	0.003395166
116	2	0.029335647	0.0141808	0.017937755	0.015456077	0.012682758	0.012396232	0.016290775	0.01480712	0.012712282	68.67144825	0.021417572	0.013711686	0.018637881
116	3	0.07726985	0.038402527	0.048303623	0.044972627	0.046127016	0.031620652	0.042661605	0.04781008	0.042012891	25.22452232	0.05192606	0.042827334	0.046872995
116	4	0.191799245	0.146972216	0.1782993	0.147656663	0.151853257	0.121460043	0.153327085	0.149309069	0.158204364	8.076101998	0.150721804	0.132841399	0.163543457
117	1	0.005149534	0.00217755	0.002474744	0.002092703	0.002275597	0.002311946	0.002399641	0.002186529	0.001906106	438.972075	0.003660207	0.002291247	0.00337343
117	2	0.028373823	0.014725307	0.014639782	0.01471838	0.013857087	0.012289301	0.016303331	0.014258708	0.014680998	81.31984217	0.022010544	0.013566462	0.018470827
117	3	0.07021572	0.039925475	0.047536899	0.043412353	0.039704267	0.033185276	0.043204972	0.040035586	0.042751811	27.69791599	0.053612998	0.039907956	0.046341917
117	4	0.201525373	0.134393513	0.158872016	0.14346808	0.137493611	0.120348861	0.1546204	0.147085002	0.154663533	7.965161934	0.150859261	0.134264735	0.155270287
118	1	0.004323345	0.002097227	0.002038851	0.002021976	0.002290667	0.002316816	0.00237972	0.002436202	0.00195271	557.2389196	0.003446067	0.002330214	0.003425242
118	2	0.02789291	0.014460173	0.016087673	0.015153888	0.013935376	0.012125234	0.01633472	0.014761419	0.013724764	74.29483438	0.02178465	0.013156736	0.018279156
118	3	0.077378375	0.039293651	0.042169829	0.04203564	0.044521329	0.032851079	0.040590939	0.044871688	0.04021837	25.71480229	0.052795888	0.04098655	0.045945378
118	4	0.200747283	0.133731476	0.158008581	0.14375946	0.150417293	0.118276815	0.146906701	0.144712663	0.1528223	7.583714129	0.139587772	0.141614994	0.150295913
119	1	0.004730781	0.002111536	0.002066973	0.001716876	0.002215317	0.002232967	0.002471013	0.002103305	0.001789596	508.4535514	0.003687965	0.002314627	0.003373673
119	2	0.027171542	0.013861135	0.016007234	0.013047453	0.014953128	0.012520117	0.015619056	0.014989924	0.014596624	74.70185997	0.022024663	0.013839612	0.018040005
119	3	0.071300971	0.037589863	0.045083381	0.036666459	0.039850239	0.031752956	0.040943393	0.044626823	0.041221191	27.48064443	0.051372534	0.040851726	0.045793135
119	4	0.190243065	0.13075231	0.155418276	0.1212868	0.136057647	0.120689105	0.14341937	0.151384866	0.157071298	8.64449095	0.139862687	0.133611378	0.151212245
120	1	0.004900546	0.0020942	0.002249767	0.001955408	0.002079685	0.002309076	0.002326834	0.002322714	0.001789596	445.1178976	0.003810898	0.00220552	0.003272254
120	2	0.028794621	0.014075095	0.014961535	0.014087339	0.013857087	0.012868543	0.015932943	0.015949644	0.013443519	73.07718415	0.021629348	0.01138126	0.01769359
120	3	0.071843596	0.038034309	0.042323174	0.043351165	0.04276967	0.032732005	0.040062258	0.046708183	0.04011281	26.98621337	0.051609759	0.039570896	0.043332471
120	4	0.20658296	0.127111106	0.145057058	0.135527983	0.159751063	0.116013739	0.142079866	0.139523172	0.151830867	8.698283928	0.138969215	0.114174026	0.146997118
121	1	0.004651557	0.002278043	0.002193523	0.002202261	0.00250165	0.002323687	0.002611768	0.002307583	0.00172435	485.3238942	0.003638396	0.002236694	0.003298364
121	2	0.027652454	0.013854419	0.014961535	0.016193774	0.013935376	0.012785687	0.016862051	0.014395811	0.014315379	75.37179314	0.022250557	0.013065686	0.017728759
121	3	0.069021944	0.03760294	0.041096416	0.047909615	0.037952608	0.033849494	0.041912641	0.043769792	0.03763215	25.14476113	0.051425251	0.037009237	0.043973306
121	4	0.198413012	0.12413194	0.154554841	0.15574245	0.142878479	0.122725789	0.149262382	0.145454019	0.165427661	7.118236641	0.141855816	0.126261119	0.145993516
122	1	0.004176216	0.002137305	0.002137279	0.001807019	0.002622211	0.002220067	0.002489143	0.002171397	0.001738332	547.9098601	0.00367012	0.002190603	0.00331409
122	2	0.025728805	0.014268909	0.018420385	0.013589616	0.014561685	0.01252786	0.016246831	0.014395811	0.013977885	79.75474628	0.021798769	0.013343735	0.017697106
122	3	0.068370794	0.038517984	0.046156795	0.039113948	0.03999621	0.033419986	0.04075248	0.042178163	0.040746171	24.44734864	0.051161666	0.043231379	0.043898955
122	4	0.202303463	0.126780088	0.159303733	0.131594357	0.157238125	0.12322574	0.146398613	0.141450697	0.157354565	6.563947697	0.138281929	0.12895694	0.140146445
123	1	0.004628922	0.00221174	0.001996668	0.00221613	0.002320808	0.002320686	0.002503442	0.001914159	0.001691728	481.7518864	0.003638396	0.002556221	0.003277617
123	2	0.02669063	0.013864492	0.017535563	0.016113782	0.013074201	0.01208652	0.016441441	0.01435011	0.014484126	80.27885902	0.021276389	0.01201861	0.017570498
123	3	0.071192446	0.037583325	0.044009967	0.046181076	0.042039812	0.033499368	0.042162296	0.04187208	0.041537871	25.36404275	0.04762964	0.03485205	0.04345993
123	4	0.180905982	0.12413194	0.158008581	0.152828653	0.157238125	0.117754566	0.146121474	0.13299924	0.158770898	6.93760589	0.128797383	0.119237538	0.13753708
124	1	0.004889228	0.001956489	0.00229195	0.002234158	0.002185176	0.002297466	0.002428263	0.002156266	0.001733671	593.4668061	0.003440118	0.002104207	0.003367134
124	2	0.025608577	0.013262097	0.016489864	0.015944912	0.014639973	0.012342033	0.016184053	0.012796276	0.014737247	67.67860806	0.021361099	0.012428336	0.017210014
124	3	0.07064982	0.035886075	0.044623347	0.043657102	0.04276967	0.033274451	0.040862622	0.036852328	0.03990169	24.18739806	0.049079352	0.035728407	0.043502417
124	4	0.178571711	0.122807866	0.153259689	0.144706444	0.132826726	0.116535987	0.146514088	0.126327038	0.16061213	7.26466528	0.136838628	0.122667659	0.139893362
125	1	0.004594969	0.002180398	0.002446622	0.002071901	0.00250165	0.002309076	0.002403995	0.0021487	0.001803577	508.8253052	0.003632448	0.002415941	0.003213174
125	2	0.026810858	0.013139603	0.015202851	0.015304983	0.015187994	0.012349775	0.015732055	0.014761419	0.013443519	73.72974662	0.020838719	0.013384362	0.017201222
125	3	0.073037372	0.035550548	0.040943071	0.041974452	0.038682466	0.03221602	0.039621691	0.037097194	0.041537871	22.80263865	0.046997038	0.038155242	0.042047261
125	4	0.17701553	0.118173606	0.144193623	0.145070668	0.131031771	0.117282056	0.138153732	0.117579039	0.156504765	6.124684478	0.132783641	0.122177642	0.13621058
126	1	0.004753416	0.002064743	0.00215134	0.00168914	0.002094755	0.002221646	0.002462949	0.002088173	0.001677746	497.0962278	0.003473825	0.001979513	0.00330057
126	2	0.02789291	0.012884542	0.015444166	0.013109669	0.015187994	0.012893363	0.015888999	0.013161884	0.014146632	74.77325079	0.020739891	0.012883586	0.016814361
126	3	0.069456045	0.034899109	0.04186314	0.036115773	0.040142182	0.031729907	0.040811222	0.044626823	0.03969057	22.76894429	0.049922821	0.036132879	0.042203044
126	4	0.204637734	0.117842588	0.14462534	0.117171062	0.131749753	0.106894419	0.143072947	0.134481952	0.151405967	6.096067692	0.133677113	0.119890894	0.137022189
127	1	0.004606287	0.002124523	0.002109157	0.00212876	0.002561931	0.002229097	0.002420963	0.002095739	0.001896785	504.8317036	0.003442101	0.00225228	0.003306304
